instance,n,Q,horizon,solver,cost,templates,solve_seconds,solve_seconds_min,solve_seconds_spread,repeats,wall_seconds
Instances/Instances 1/kroB200_05.gt,199,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,33729.0,3,0.000018500,0.000018500,0.0000,1,0.004973
Instances/Instances 1/kroB200_06.gt,199,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,31786.0,2,0.000010800,0.000010800,0.0000,1,0.00487
Instances/Instances 1/kroB200_07.gt,199,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,31768.0,1,0.000009000,0.000009000,0.0000,1,0.004732
Instances/Instances 1/kroB200_08.gt,199,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,31768.0,1,0.000010100,0.000010100,0.0000,1,0.00507
Instances/Instances 1/kroB200_09.gt,199,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,31768.0,1,0.000009200,0.000009200,0.0000,1,0.004811
Instances/Instances 1/kroB200_10.gt,199,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,31768.0,1,0.000009100,0.000009100,0.0000,1,0.004719
Instances/Instances 1/kroC100_01.gt,99,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,90576.0,28,0.000043100,0.000043100,0.0000,1,0.005098
Instances/Instances 1/kroC100_02.gt,99,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,51395.0,14,0.000029600,0.000029600,0.0000,1,0.005516
Instances/Instances 1/kroC100_03.gt,99,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,31936.0,6,0.000016500,0.000016500,0.0000,1,0.005236
Instances/Instances 1/kroC100_04.gt,99,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,25737.0,4,0.000011400,0.000011400,0.0000,1,0.005852
Instances/Instances 1/kroC100_05.gt,99,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,23764.0,2,0.000008600,0.000008600,0.0000,1,0.005719
Instances/Instances 1/kroC100_06.gt,99,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,22713.0,1,0.000005600,0.000005600,0.0000,1,0.005172
Instances/Instances 1/kroC100_07.gt,99,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,22713.0,1,0.000005200,0.000005200,0.0000,1,0.005776
Instances/Instances 1/kroC100_08.gt,99,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,22713.0,1,0.000005200,0.000005200,0.0000,1,0.005697
Instances/Instances 1/kroC100_09.gt,99,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,22713.0,1,0.000005300,0.000005300,0.0000,1,0.005414
Instances/Instances 1/kroC100_10.gt,99,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,22713.0,1,0.000005100,0.000005100,0.0000,1,0.006599
Instances/Instances 1/kroD100_01.gt,99,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,82273.0,28,0.000041400,0.000041400,0.0000,1,0.005438
Instances/Instances 1/kroD100_02.gt,99,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,49618.0,15,0.000029600,0.000029600,0.0000,1,0.006045
Instances/Instances 1/kroD100_03.gt,99,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,31926.0,6,0.000016200,0.000016200,0.0000,1,0.005301
Instances/Instances 1/kroD100_04.gt,99,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,24890.0,4,0.000009400,0.000009400,0.0000,1,0.005291
Instances/Instances 1/kroD100_05.gt,99,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,23833.0,2,0.000008100,0.000008100,0.0000,1,0.005511
Instances/Instances 1/kroD100_06.gt,99,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,23792.0,1,0.000005000,0.000005000,0.0000,1,0.005359
Instances/Instances 1/kroD100_07.gt,99,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,23792.0,1,0.000004700,0.000004700,0.0000,1,0.004899
Instances/Instances 1/kroD100_08.gt,99,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,23792.0,1,0.000005200,0.000005200,0.0000,1,0.005806
Instances/Instances 1/kroD100_09.gt,99,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,23792.0,1,0.000004900,0.000004900,0.0000,1,0.005308
Instances/Instances 1/kroD100_10.gt,99,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,23792.0,1,0.000005000,0.000005000,0.0000,1,0.005393
Instances/Instances 1/kroE100_01.gt,99,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,86110.0,27,0.000041200,0.000041200,0.0000,1,0.005343
Instances/Instances 1/kroE100_02.gt,99,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,53184.0,14,0.000027500,0.000027500,0.0000,1,0.005357
Instances/Instances 1/kroE100_03.gt,99,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,33160.0,6,0.000016200,0.000016200,0.0000,1,0.005395
Instances/Instances 1/kroE100_04.gt,99,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,26063.0,3,0.000010200,0.000010200,0.0000,1,0.00517
Instances/Instances 1/kroE100_05.gt,99,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,25287.0,2,0.000007300,0.000007300,0.0000,1,0.005199
Instances/Instances 1/kroE100_06.gt,99,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,24552.0,1,0.000005100,0.000005100,0.0000,1,0.005133
Instances/Instances 1/kroE100_07.gt,99,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,24552.0,1,0.000005200,0.000005200,0.0000,1,0.005428
Instances/Instances 1/kroE100_08.gt,99,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,24552.0,1,0.000005400,0.000005400,0.0000,1,0.00489
Instances/Instances 1/kroE100_09.gt,99,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,24552.0,1,0.000005100,0.000005100,0.0000,1,0.004966
Instances/Instances 1/kroE100_10.gt,99,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,24552.0,1,0.000005200,0.000005200,0.0000,1,0.005261
Instances/Instances 1/kz9976_01.gt,9975,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,53922029.0,1712,0.004167700,0.004167700,0.0000,1,0.0151
Instances/Instances 1/kz9976_02.gt,9975,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,26996117.0,1048,0.003607700,0.003607700,0.0000,1,0.01532
Instances/Instances 1/kz9976_03.gt,9975,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,11392172.0,517,0.002914400,0.002914400,0.0000,1,0.014813
Instances/Instances 1/kz9976_04.gt,9975,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,6041162.0,260,0.002381000,0.002381000,0.0000,1,0.01403
Instances/Instances 1/kz9976_05.gt,9975,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,3572025.0,133,0.001918400,0.001918400,0.0000,1,0.013546
Instances/Instances 1/kz9976_06.gt,9975,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,2020775.0,52,0.001551600,0.001551600,0.0000,1,0.013807
Instances/Instances 1/kz9976_07.gt,9975,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,1523406.0,27,0.000911600,0.000911600,0.0000,1,0.012141
Instances/Instances 1/kz9976_08.gt,9975,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,1339347.0,18,0.001027600,0.001027600,0.0000,1,0.013142
Instances/Instances 1/kz9976_09.gt,9975,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,1338578.0,18,0.001051200,0.001051200,0.0000,1,0.012136
Instances/Instances 1/kz9976_10.gt,9975,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,1338578.0,18,0.001009000,0.001009000,0.0000,1,0.014993
Instances/Instances 1/lin105_01.gt,104,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,60512.0,31,0.000051000,0.000051000,0.0000,1,0.006279
Instances/Instances 1/lin105_02.gt,104,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,38095.0,15,0.000034700,0.000034700,0.0000,1,0.005049
Instances/Instances 1/lin105_03.gt,104,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,21949.0,6,0.000016600,0.000016600,0.0000,1,0.005431
Instances/Instances 1/lin105_04.gt,104,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,18166.0,4,0.000010900,0.000010900,0.0000,1,0.005545
Instances/Instances 1/lin105_05.gt,104,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,17033.0,2,0.000007100,0.000007100,0.0000,1,0.005148
Instances/Instances 1/lin105_06.gt,104,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,17033.0,2,0.000005000,0.000005000,0.0000,1,0.00517
Instances/Instances 1/lin105_07.gt,104,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,17033.0,2,0.000005100,0.000005100,0.0000,1,0.00626
Instances/Instances 1/lin105_08.gt,104,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,17033.0,2,0.000005800,0.000005800,0.0000,1,0.005809
Instances/Instances 1/lin105_09.gt,104,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,17033.0,2,0.000006200,0.000006200,0.0000,1,0.006054
Instances/Instances 1/lin105_10.gt,104,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,17033.0,2,0.000005600,0.000005600,0.0000,1,0.006305
Instances/Instances 1/lin318_01.gt,317,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,270492.0,77,0.000174800,0.000174800,0.0000,1,0.005538
Instances/Instances 1/lin318_02.gt,317,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,144461.0,42,0.000126200,0.000126200,0.0000,1,0.006473
Instances/Instances 1/lin318_03.gt,317,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,82401.0,19,0.000084100,0.000084100,0.0000,1,0.007877
Instances/Instances 1/lin318_04.gt,317,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,60046.0,10,0.000054500,0.000054500,0.0000,1,0.006845
Instances/Instances 1/lin318_05.gt,317,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,51204.0,5,0.000036300,0.000036300,0.0000,1,0.0051
Instances/Instances 1/lin318_06.gt,317,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,46049.0,2,0.000018700,0.000018700,0.0000,1,0.005958
Instances/Instances 1/lin318_07.gt,317,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,46049.0,2,0.000014000,0.000014000,0.0000,1,0.005833
Instances/Instances 1/lin318_08.gt,317,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,46049.0,2,0.000013500,0.000013500,0.0000,1,0.007766
Instances/Instances 1/lin318_09.gt,317,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,46049.0,2,0.000013100,0.000013100,0.0000,1,0.007571
Instances/Instances 1/lin318_10.gt,317,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,46049.0,2,0.000013000,0.000013000,0.0000,1,0.00758
Instances/Instances 1/linhp318_01.gt,317,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,281713.0,86,0.000176500,0.000176500,0.0000,1,0.007452
Instances/Instances 1/linhp318_02.gt,317,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,153902.0,46,0.000124300,0.000124300,0.0000,1,0.007146
Instances/Instances 1/linhp318_03.gt,317,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,84379.0,21,0.000083200,0.000083200,0.0000,1,0.007074
Instances/Instances 1/linhp318_04.gt,317,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,60788.0,11,0.000055800,0.000055800,0.0000,1,0.00804
Instances/Instances 1/linhp318_05.gt,317,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,49996.0,5,0.000037400,0.000037400,0.0000,1,0.008938
Instances/Instances 1/linhp318_06.gt,317,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,46168.0,2,0.000019200,0.000019200,0.0000,1,0.006717
Instances/Instances 1/linhp318_07.gt,317,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,46168.0,2,0.000013200,0.000013200,0.0000,1,0.00757
Instances/Instances 1/linhp318_08.gt,317,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,46168.0,2,0.000013200,0.000013200,0.0000,1,0.006831
Instances/Instances 1/linhp318_09.gt,317,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,46168.0,2,0.000013100,0.000013100,0.0000,1,0.006416
Instances/Instances 1/linhp318_10.gt,317,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,46168.0,2,0.000013200,0.000013200,0.0000,1,0.006905
Instances/Instances 1/lu980_01.gt,979,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,136841.0,205,0.001563400,0.001563400,0.0000,1,0.008126
Instances/Instances 1/lu980_02.gt,979,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,68580.0,127,0.001065000,0.001065000,0.0000,1,0.009718
Instances/Instances 1/lu980_03.gt,979,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,34251.0,54,0.000615400,0.000615400,0.0000,1,0.009015
Instances/Instances 1/lu980_04.gt,979,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,22180.0,27,0.000393900,0.000393900,0.0000,1,0.006894
Instances/Instances 1/lu980_05.gt,979,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,16388.0,15,0.000255700,0.000255700,0.0000,1,0.007429
Instances/Instances 1/lu980_06.gt,979,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,13150.0,6,0.000118600,0.000118600,0.0000,1,0.007241
Instances/Instances 1/lu980_07.gt,979,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,12225.0,3,0.000070200,0.000070200,0.0000,1,0.007626
Instances/Instances 1/lu980_08.gt,979,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,11920.0,2,0.000046100,0.000046100,0.0000,1,0.008062
Instances/Instances 1/lu980_09.gt,979,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,11919.0,1,0.000036800,0.000036800,0.0000,1,0.005652
Instances/Instances 1/lu980_10.gt,979,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,11919.0,1,0.000037100,0.000037100,0.0000,1,0.006642
Instances/Instances 1/mo14185_01.gt,14184,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,19646765.0,1993,0.013338500,0.013338500,0.0000,1,0.027516
Instances/Instances 1/mo14185_02.gt,14184,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,9961714.0,1434,0.010925000,0.010925000,0.0000,1,0.030058
Instances/Instances 1/mo14185_03.gt,14184,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,4148566.0,723,0.007996600,0.007996600,0.0000,1,0.026812
Instances/Instances 1/mo14185_04.gt,14184,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,2271048.0,372,0.006140600,0.006140600,0.0000,1,0.022851
Instances/Instances 1/mo14185_05.gt,14184,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,1342638.0,189,0.004488400,0.004488400,0.0000,1,0.023163
Instances/Instances 1/mo14185_06.gt,14184,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,784414.0,75,0.003077800,0.003077800,0.0000,1,0.021076
Instances/Instances 1/mo14185_07.gt,14184,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,603241.0,40,0.002365200,0.002365200,0.0000,1,0.017593
Instances/Instances 1/mo14185_08.gt,14184,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,514688.0,20,0.001798800,0.001798800,0.0000,1,0.018528
Instances/Instances 1/mo14185_09.gt,14184,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,463398.0,9,0.001019300,0.001019300,0.0000,1,0.017204
Instances/Instances 1/mo14185_10.gt,14184,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,455029.0,7,0.001146400,0.001146400,0.0000,1,0.01873
Instances/Instances 1/mu1979_01.gt,1978,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,2177670.0,311,0.001928100,0.001928100,0.0000,1,0.011843
Instances/Instances 1/mu1979_02.gt,1978,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,1127695.0,231,0.001462500,0.001462500,0.0000,1,0.009758
Instances/Instances 1/mu1979_03.gt,1978,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,503808.0,107,0.000979900,0.000979900,0.0000,1,0.008146
Instances/Instances 1/mu1979_04.gt,1978,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,281013.0,52,0.000691800,0.000691800,0.0000,1,0.007473
Instances/Instances 1/mu1979_05.gt,1978,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,185137.0,27,0.000504900,0.000504900,0.0000,1,0.008318
Instances/Instances 1/mu1979_06.gt,1978,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,125279.0,12,0.000335900,0.000335900,0.0000,1,0.007638
Instances/Instances 1/mu1979_07.gt,1978,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,109386.0,6,0.000239100,0.000239100,0.0000,1,0.007964
Instances/Instances 1/mu1979_08.gt,1978,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,101983.0,4,0.000164900,0.000164900,0.0000,1,0.007465
Instances/Instances 1/mu1979_09.gt,1978,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,101151.0,2,0.000094200,0.000094200,0.0000,1,0.006811
Instances/Instances 1/mu1979_10.gt,1978,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,101151.0,2,0.000092800,0.000092800,0.0000,1,0.005951
Instances/Instances 1/nrw1379_01.gt,1378,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,626327.0,300,0.001322100,0.001322100,0.0000,1,0.007884
Instances/Instances 1/nrw1379_02.gt,1378,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,331275.0,184,0.000946600,0.000946600,0.0000,1,0.00858
Instances/Instances 1/nrw1379_03.gt,1378,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,165379.0,75,0.000612000,0.000612000,0.0000,1,0.00807
Instances/Instances 1/nrw1379_04.gt,1378,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,108128.0,39,0.000430400,0.000430400,0.0000,1,0.007739
Instances/Instances 1/nrw1379_05.gt,1378,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,80183.0,20,0.000311400,0.000311400,0.0000,1,0.007003
Instances/Instances 1/nrw1379_06.gt,1378,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,64536.0,10,0.000188600,0.000188600,0.0000,1,0.007245
Instances/Instances 1/nrw1379_07.gt,1378,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,60155.0,5,0.000123200,0.000123200,0.0000,1,0.007129
Instances/Instances 1/nrw1379_08.gt,1378,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,59232.0,3,0.000086500,0.000086500,0.0000,1,0.005863
Instances/Instances 1/nrw1379_09.gt,1378,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,58840.0,2,0.000054200,0.000054200,0.0000,1,0.006594
Instances/Instances 1/nrw1379_10.gt,1378,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,58840.0,2,0.000053800,0.000053800,0.0000,1,0.005855
Instances/Instances 1/nu3496_01.gt,3495,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,2096506.0,618,0.004045700,0.004045700,0.0000,1,0.012586
Instances/Instances 1/nu3496_02.gt,3495,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,1083302.0,412,0.003049100,0.003049100,0.0000,1,0.01317
Instances/Instances 1/nu3496_03.gt,3495,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,477097.0,185,0.002019100,0.002019100,0.0000,1,0.012618
Instances/Instances 1/nu3496_04.gt,3495,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,283052.0,94,0.001441100,0.001441100,0.0000,1,0.013596
Instances/Instances 1/nu3496_05.gt,3495,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,187401.0,48,0.001123000,0.001123000,0.0000,1,0.012211
Instances/Instances 1/nu3496_06.gt,3495,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,127127.0,20,0.000709500,0.000709500,0.0000,1,0.009422
Instances/Instances 1/nu3496_07.gt,3495,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,110055.0,11,0.000499900,0.000499900,0.0000,1,0.011263
Instances/Instances 1/nu3496_08.gt,3495,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,100794.0,6,0.000359900,0.000359900,0.0000,1,0.009601
Instances/Instances 1/nu3496_09.gt,3495,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,97414.0,2,0.000215900,0.000215900,0.0000,1,0.008882
Instances/Instances 1/nu3496_10.gt,3495,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,97408.0,2,0.000190200,0.000190200,0.0000,1,0.008675
Instances/Instances 1/p654_01.gt,653,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,894357.0,92,0.000526800,0.000526800,0.0000,1,0.006967
Instances/Instances 1/p654_02.gt,653,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,444127.0,71,0.000383700,0.000383700,0.0000,1,0.006475
Instances/Instances 1/p654_03.gt,653,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,207237.0,33,0.000240600,0.000240600,0.0000,1,0.008483
Instances/Instances 1/p654_04.gt,653,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,116082.0,18,0.000162100,0.000162100,0.0000,1,0.007994
Instances/Instances 1/p654_05.gt,653,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,74787.0,9,0.000104800,0.000104800,0.0000,1,0.006773
Instances/Instances 1/p654_06.gt,653,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,47469.0,4,0.000059800,0.000059800,0.0000,1,0.006628
Instances/Instances 1/p654_07.gt,653,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,40143.0,2,0.000036000,0.000036000,0.0000,1,0.005268
Instances/Instances 1/p654_08.gt,653,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,39899.0,1,0.000025700,0.000025700,0.0000,1,0.005791
Instances/Instances 1/p654_09.gt,653,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,39899.0,1,0.000026300,0.000026300,0.0000,1,0.006558
Instances/Instances 1/p654_10.gt,653,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,39899.0,1,0.000025400,0.000025400,0.0000,1,0.00566
Instances/Instances 1/pcb1173_01.gt,1172,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,614012.0,264,0.001077800,0.001077800,0.0000,1,0.007817
Instances/Instances 1/pcb1173_02.gt,1172,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,329516.0,155,0.000740900,0.000740900,0.0000,1,0.00655
Instances/Instances 1/pcb1173_03.gt,1172,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,160266.0,64,0.000469700,0.000469700,0.0000,1,0.007765
Instances/Instances 1/pcb1173_04.gt,1172,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,104941.0,32,0.000335900,0.000335900,0.0000,1,0.006308
Instances/Instances 1/pcb1173_05.gt,1172,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,78742.0,18,0.000247700,0.000247700,0.0000,1,0.006204
Instances/Instances 1/pcb1173_06.gt,1172,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,64331.0,7,0.000146300,0.000146300,0.0000,1,0.007016
Instances/Instances 1/pcb1173_07.gt,1172,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,61295.0,4,0.000086100,0.000086100,0.0000,1,0.005651
Instances/Instances 1/pcb1173_08.gt,1172,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,59749.0,2,0.000072100,0.000072100,0.0000,1,0.006949
Instances/Instances 1/pcb1173_09.gt,1172,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,59707.0,1,0.000063800,0.000063800,0.0000,1,0.005919
Instances/Instances 1/pcb1173_10.gt,1172,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,59707.0,1,0.000045000,0.000045000,0.0000,1,0.005932
Instances/Instances 1/pcb3038_01.gt,3037,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,2291713.0,574,0.002732900,0.002732900,0.0000,1,0.010027
Instances/Instances 1/pcb3038_02.gt,3037,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,1201573.0,382,0.002088100,0.002088100,0.0000,1,0.01046
Instances/Instances 1/pcb3038_03.gt,3037,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,544419.0,162,0.001366500,0.001366500,0.0000,1,0.008216
Instances/Instances 1/pcb3038_04.gt,3037,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,333787.0,82,0.001194400,0.001194400,0.0000,1,0.009193
Instances/Instances 1/pcb3038_05.gt,3037,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,230461.0,42,0.000772700,0.000772700,0.0000,1,0.007409
Instances/Instances 1/pcb3038_06.gt,3037,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,171682.0,18,0.000498100,0.000498100,0.0000,1,0.011879
Instances/Instances 1/pcb3038_07.gt,3037,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,152925.0,10,0.000348500,0.000348500,0.0000,1,0.008369
Instances/Instances 1/pcb3038_08.gt,3037,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,144169.0,5,0.000312800,0.000312800,0.0000,1,0.008443
Instances/Instances 1/pcb3038_09.gt,3037,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,142509.0,3,0.000216300,0.000216300,0.0000,1,0.008341
Instances/Instances 1/pcb3038_10.gt,3037,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,142509.0,3,0.000195000,0.000195000,0.0000,1,0.006977
Instances/Instances 1/pcb442_01.gt,441,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,343207.0,112,0.000255300,0.000255300,0.0000,1,0.005505
Instances/Instances 1/pcb442_02.gt,441,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,195366.0,59,0.000209500,0.000209500,0.0000,1,0.006131
Instances/Instances 1/pcb442_03.gt,441,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,103872.0,25,0.000115700,0.000115700,0.0000,1,0.004867
Instances/Instances 1/pcb442_04.gt,441,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,76065.0,12,0.000081300,0.000081300,0.0000,1,0.005687
Instances/Instances 1/pcb442_05.gt,441,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,62444.0,7,0.000057700,0.000057700,0.0000,1,0.005653
Instances/Instances 1/pcb442_06.gt,441,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,56982.0,3,0.000030500,0.000030500,0.0000,1,0.005173
Instances/Instances 1/pcb442_07.gt,441,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,55551.0,2,0.000019000,0.000019000,0.0000,1,0.005992
Instances/Instances 1/pcb442_08.gt,441,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,55035.0,1,0.000017300,0.000017300,0.0000,1,0.00526
Instances/Instances 1/pcb442_09.gt,441,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,55035.0,1,0.000016900,0.000016900,0.0000,1,0.005611
Instances/Instances 1/pcb442_10.gt,441,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,55035.0,1,0.000017800,0.000017800,0.0000,1,0.006114
Instances/Instances 1/pm8079_01.gt,8078,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,4492596.0,1214,0.013452900,0.013452900,0.0000,1,0.024149
