instance,n,Q,horizon,solver,cost,templates,solve_seconds,wall_seconds
Instances/Instances 1/d493_03.gt,492,100.0,86400.0,PTVRP_LAYERED_SAFE,219972.0,117,0.000400200,0.007103
Instances/Instances 1/d493_04.gt,492,100.0,86400.0,PTVRP_LAYERED_SAFE,215511.0,122,0.000398100,0.007943
Instances/Instances 1/d493_05.gt,492,100.0,86400.0,PTVRP_LAYERED_SAFE,218509.0,124,0.000397800,0.007746
Instances/Instances 1/d493_06.gt,492,100.0,86400.0,PTVRP_LAYERED_SAFE,221693.0,125,0.000398100,0.007477
Instances/Instances 1/d493_07.gt,492,100.0,86400.0,PTVRP_LAYERED_SAFE,228900.0,123,0.000403200,0.007302
Instances/Instances 1/d493_08.gt,492,100.0,86400.0,PTVRP_LAYERED_SAFE,206707.0,118,0.000391900,0.006768
Instances/Instances 1/d493_09.gt,492,100.0,86400.0,PTVRP_LAYERED_SAFE,220231.0,118,0.000401900,0.008155
Instances/Instances 1/d493_10.gt,492,100.0,86400.0,PTVRP_LAYERED_SAFE,214301.0,120,0.000407800,0.007231
Instances/Instances 1/d657_01.gt,656,100.0,86400.0,PTVRP_LAYERED_SAFE,374201.0,152,0.000488400,0.007956
Instances/Instances 1/d657_02.gt,656,100.0,86400.0,PTVRP_LAYERED_SAFE,383863.0,150,0.000487300,0.008298
Instances/Instances 1/d657_03.gt,656,100.0,86400.0,PTVRP_LAYERED_SAFE,386558.0,157,0.000482000,0.009241
Instances/Instances 1/d657_04.gt,656,100.0,86400.0,PTVRP_LAYERED_SAFE,393602.0,150,0.000513000,0.007468
Instances/Instances 1/d657_05.gt,656,100.0,86400.0,PTVRP_LAYERED_SAFE,401000.0,160,0.000485300,0.007838
Instances/Instances 1/d657_06.gt,656,100.0,86400.0,PTVRP_LAYERED_SAFE,375869.0,148,0.000505100,0.007414
Instances/Instances 1/d657_07.gt,656,100.0,86400.0,PTVRP_LAYERED_SAFE,385403.0,148,0.000504200,0.007172
Instances/Instances 1/d657_08.gt,656,100.0,86400.0,PTVRP_LAYERED_SAFE,397639.0,147,0.000487200,0.006684
Instances/Instances 1/d657_09.gt,656,100.0,86400.0,PTVRP_LAYERED_SAFE,389290.0,154,0.000485300,0.006761
Instances/Instances 1/d657_10.gt,656,100.0,86400.0,PTVRP_LAYERED_SAFE,388538.0,158,0.000481500,0.007021
Instances/Instances 1/dj38_01.gt,37,100.0,86400.0,PTVRP_LAYERED_SAFE,17501.0,12,0.000013900,0.006145
Instances/Instances 1/dj38_02.gt,37,100.0,86400.0,PTVRP_LAYERED_SAFE,18089.0,12,0.000014400,0.005239
Instances/Instances 1/dj38_03.gt,37,100.0,86400.0,PTVRP_LAYERED_SAFE,16366.0,13,0.000013500,0.00675
Instances/Instances 1/dj38_04.gt,37,100.0,86400.0,PTVRP_LAYERED_SAFE,15411.0,11,0.000013800,0.005381
Instances/Instances 1/dj38_05.gt,37,100.0,86400.0,PTVRP_LAYERED_SAFE,15963.0,12,0.000013600,0.005904
Instances/Instances 1/dj38_06.gt,37,100.0,86400.0,PTVRP_LAYERED_SAFE,15404.0,10,0.000012800,0.005969
Instances/Instances 1/dj38_07.gt,37,100.0,86400.0,PTVRP_LAYERED_SAFE,17275.0,13,0.000013800,0.005413
Instances/Instances 1/dj38_08.gt,37,100.0,86400.0,PTVRP_LAYERED_SAFE,16017.0,11,0.000012200,0.005836
Instances/Instances 1/dj38_09.gt,37,100.0,86400.0,PTVRP_LAYERED_SAFE,14245.0,10,0.000012300,0.005256
Instances/Instances 1/dj38_10.gt,37,100.0,86400.0,PTVRP_LAYERED_SAFE,16887.0,10,0.000013700,0.00564
Instances/Instances 1/eg7146_01.gt,7145,100.0,86400.0,PTVRP_LAYERED_SAFE,5872828.0,1076,0.009365500,0.01945
Instances/Instances 1/eg7146_02.gt,7145,100.0,86400.0,PTVRP_LAYERED_SAFE,5805590.0,1083,0.009422600,0.02409
Instances/Instances 1/eg7146_03.gt,7145,100.0,86400.0,PTVRP_LAYERED_SAFE,5892326.0,1079,0.009489000,0.021253
Instances/Instances 1/eg7146_04.gt,7145,100.0,86400.0,PTVRP_LAYERED_SAFE,5804540.0,1063,0.009412700,0.0237
Instances/Instances 1/eg7146_05.gt,7145,100.0,86400.0,PTVRP_LAYERED_SAFE,5873162.0,1068,0.009378500,0.023031
Instances/Instances 1/eg7146_06.gt,7145,100.0,86400.0,PTVRP_LAYERED_SAFE,5811714.0,1064,0.009616200,0.021524
Instances/Instances 1/eg7146_07.gt,7145,100.0,86400.0,PTVRP_LAYERED_SAFE,5875846.0,1104,0.009384100,0.02621
Instances/Instances 1/eg7146_08.gt,7145,100.0,86400.0,PTVRP_LAYERED_SAFE,5882676.0,1066,0.009424400,0.024173
Instances/Instances 1/eg7146_09.gt,7145,100.0,86400.0,PTVRP_LAYERED_SAFE,5826631.0,1083,0.009565100,0.022778
Instances/Instances 1/eg7146_10.gt,7145,100.0,86400.0,PTVRP_LAYERED_SAFE,5907892.0,1080,0.009415900,0.02205
Instances/Instances 1/ei8246_01.gt,8245,100.0,86400.0,PTVRP_LAYERED_SAFE,6036095.0,1381,0.009918500,0.025501
Instances/Instances 1/ei8246_02.gt,8245,100.0,86400.0,PTVRP_LAYERED_SAFE,5995436.0,1336,0.009792700,0.026532
Instances/Instances 1/ei8246_03.gt,8245,100.0,86400.0,PTVRP_LAYERED_SAFE,6008994.0,1350,0.009822600,0.023944
Instances/Instances 1/ei8246_04.gt,8245,100.0,86400.0,PTVRP_LAYERED_SAFE,5992487.0,1319,0.009991200,0.024448
Instances/Instances 1/ei8246_05.gt,8245,100.0,86400.0,PTVRP_LAYERED_SAFE,6005246.0,1338,0.009875300,0.024466
Instances/Instances 1/ei8246_06.gt,8245,100.0,86400.0,PTVRP_LAYERED_SAFE,6000276.0,1357,0.009799300,0.024308
