instance,n,Q,horizon,solver,cost,templates,max_m,seconds,K_full_tour,K_allocated,max_layer_used,layer_iterations,eff_K,revived_arcs,revived_starts,revived_improving,infeasible_skips,unsafe_pops,blocked_pops,unsorted_queries,arcs_scanned,arcs_unsound_stop,gap_vs_first
Instances/Instances 1/pr1002_03.gt,1001,100.0,86400.0,PTVRP_CONT_FIX,2938996.0,209,3,0.0065,,,,,,0,,0,,,,,27516,21595,
Instances/Instances 1/pr1002_04.gt,1001,100.0,86400.0,PTVRP_CONT_FIX,2842708.0,196,4,0.0059,,,,,,0,,0,,,,,28337,22270,
Instances/Instances 1/pr1002_05.gt,1001,100.0,86400.0,PTVRP_CONT_FIX,2850858.0,218,3,0.0067,,,,,,0,,0,,,,,28210,22104,
Instances/Instances 1/pr1002_06.gt,1001,100.0,86400.0,PTVRP_CONT_FIX,2811582.0,201,3,0.006,,,,,,0,,0,,,,,28349,22355,
Instances/Instances 1/pr1002_07.gt,1001,100.0,86400.0,PTVRP_CONT_FIX,2815022.0,225,2,0.0072,,,,,,0,,0,,,,,28437,22480,
Instances/Instances 1/pr1002_08.gt,1001,100.0,86400.0,PTVRP_CONT_FIX,2919525.0,229,4,0.0057,,,,,,0,,0,,,,,27875,21957,
Instances/Instances 1/pr1002_09.gt,1001,100.0,86400.0,PTVRP_CONT_FIX,2848134.0,209,4,0.0058,,,,,,0,,0,,,,,28214,22186,
Instances/Instances 1/pr1002_10.gt,1001,100.0,86400.0,PTVRP_CONT_FIX,2810997.0,212,4,0.0058,,,,,,0,,0,,,,,28208,22180,
Instances/Instances 1/pr107_01.gt,106,100.0,86400.0,PTVRP_CONT_FIX,315817.0,29,3,0.0053,,,,,,0,,0,,,,,2193,1873,
Instances/Instances 1/pr107_02.gt,106,100.0,86400.0,PTVRP_CONT_FIX,315357.0,27,2,0.0062,,,,,,0,,0,,,,,2244,1918,
Instances/Instances 1/pr107_03.gt,106,100.0,86400.0,PTVRP_CONT_FIX,327341.0,25,3,0.0062,,,,,,0,,0,,,,,2235,1925,
Instances/Instances 1/pr107_04.gt,106,100.0,86400.0,PTVRP_CONT_FIX,280299.0,24,2,0.0061,,,,,,0,,0,,,,,2327,2015,
Instances/Instances 1/pr107_05.gt,106,100.0,86400.0,PTVRP_CONT_FIX,324153.0,22,3,0.0061,,,,,,0,,0,,,,,2219,1896,
Instances/Instances 1/pr107_06.gt,106,100.0,86400.0,PTVRP_CONT_FIX,303460.0,24,2,0.0063,,,,,,0,,0,,,,,2272,1950,
Instances/Instances 1/pr107_07.gt,106,100.0,86400.0,PTVRP_CONT_FIX,321214.0,25,3,0.0063,,,,,,0,,0,,,,,2253,1965,
Instances/Instances 1/pr107_08.gt,106,100.0,86400.0,PTVRP_CONT_FIX,328706.0,27,2,0.0063,,,,,,0,,0,,,,,2263,1924,
Instances/Instances 1/pr107_09.gt,106,100.0,86400.0,PTVRP_CONT_FIX,352106.0,28,2,0.0064,,,,,,0,,0,,,,,2127,1818,
Instances/Instances 1/pr107_10.gt,106,100.0,86400.0,PTVRP_CONT_FIX,320139.0,29,2,0.0065,,,,,,0,,0,,,,,2181,1853,
Instances/Instances 1/pr124_01.gt,123,100.0,86400.0,PTVRP_CONT_FIX,323864.0,30,3,0.0063,,,,,,0,,0,,,,,2606,2249,
Instances/Instances 1/pr124_02.gt,123,100.0,86400.0,PTVRP_CONT_FIX,341796.0,25,3,0.0065,,,,,,0,,0,,,,,2534,2167,
Instances/Instances 1/pr124_03.gt,123,100.0,86400.0,PTVRP_CONT_FIX,312976.0,27,3,0.0063,,,,,,0,,0,,,,,2584,2234,
Instances/Instances 1/pr124_04.gt,123,100.0,86400.0,PTVRP_CONT_FIX,343373.0,30,2,0.0063,,,,,,0,,0,,,,,2579,2236,
Instances/Instances 1/pr124_05.gt,123,100.0,86400.0,PTVRP_CONT_FIX,329648.0,28,4,0.0061,,,,,,0,,0,,,,,2562,2233,
Instances/Instances 1/pr124_06.gt,123,100.0,86400.0,PTVRP_CONT_FIX,344359.0,25,4,0.0046,,,,,,0,,0,,,,,2525,2155,
Instances/Instances 1/pr124_07.gt,123,100.0,86400.0,PTVRP_CONT_FIX,324406.0,31,4,0.0047,,,,,,0,,0,,,,,2553,2224,
Instances/Instances 1/pr124_08.gt,123,100.0,86400.0,PTVRP_CONT_FIX,326193.0,28,2,0.0047,,,,,,0,,0,,,,,2609,2257,
Instances/Instances 1/pr124_09.gt,123,100.0,86400.0,PTVRP_CONT_FIX,319342.0,28,2,0.006,,,,,,0,,0,,,,,2598,2218,
Instances/Instances 1/pr124_10.gt,123,100.0,86400.0,PTVRP_CONT_FIX,325087.0,32,2,0.0044,,,,,,0,,0,,,,,2485,2140,
Instances/Instances 1/pr136_01.gt,135,100.0,86400.0,PTVRP_CONT_FIX,432084.0,38,2,0.0047,,,,,,0,,0,,,,,2350,2030,
Instances/Instances 1/pr136_02.gt,135,100.0,86400.0,PTVRP_CONT_FIX,425941.0,32,2,0.0044,,,,,,0,,0,,,,,2458,2134,
Instances/Instances 1/pr136_03.gt,135,100.0,86400.0,PTVRP_CONT_FIX,422564.0,34,2,0.0056,,,,,,0,,0,,,,,2462,2132,
Instances/Instances 1/pr136_04.gt,135,100.0,86400.0,PTVRP_CONT_FIX,432928.0,34,2,0.0052,,,,,,0,,0,,,,,2390,2073,
Instances/Instances 1/pr136_05.gt,135,100.0,86400.0,PTVRP_CONT_FIX,437157.0,40,1,0.0048,,,,,,0,,0,,,,,2378,2038,
Instances/Instances 1/pr136_06.gt,135,100.0,86400.0,PTVRP_CONT_FIX,434379.0,36,2,0.0047,,,,,,0,,0,,,,,2353,2037,
Instances/Instances 1/pr136_07.gt,135,100.0,86400.0,PTVRP_CONT_FIX,428545.0,34,2,0.0051,,,,,,0,,0,,,,,2406,2087,
Instances/Instances 1/pr136_08.gt,135,100.0,86400.0,PTVRP_CONT_FIX,424571.0,35,2,0.0044,,,,,,0,,0,,,,,2408,2096,
Instances/Instances 1/pr136_09.gt,135,100.0,86400.0,PTVRP_CONT_FIX,431582.0,37,2,0.0047,,,,,,0,,0,,,,,2355,2082,
Instances/Instances 1/pr136_10.gt,135,100.0,86400.0,PTVRP_CONT_FIX,431953.0,38,2,0.0047,,,,,,0,,0,,,,,2348,2024,
Instances/Instances 1/pr144_01.gt,143,100.0,86400.0,PTVRP_CONT_FIX,373881.0,34,3,0.0044,,,,,,0,,0,,,,,3100,2580,
Instances/Instances 1/pr144_02.gt,143,100.0,86400.0,PTVRP_CONT_FIX,360437.0,34,2,0.0051,,,,,,0,,0,,,,,3233,2750,
Instances/Instances 1/pr144_03.gt,143,100.0,86400.0,PTVRP_CONT_FIX,383246.0,38,2,0.0045,,,,,,0,,0,,,,,3193,2724,
Instances/Instances 1/pr144_04.gt,143,100.0,86400.0,PTVRP_CONT_FIX,373881.0,32,2,0.0045,,,,,,0,,0,,,,,3117,2621,
Instances/Instances 1/pr144_05.gt,143,100.0,86400.0,PTVRP_CONT_FIX,387360.0,33,3,0.0047,,,,,,0,,0,,,,,3112,2610,
Instances/Instances 1/pr144_06.gt,143,100.0,86400.0,PTVRP_CONT_FIX,391429.0,31,2,0.0051,,,,,,0,,0,,,,,3151,2654,
Instances/Instances 1/pr144_07.gt,143,100.0,86400.0,PTVRP_CONT_FIX,375534.0,32,3,0.005,,,,,,0,,0,,,,,3191,2692,
Instances/Instances 1/pr144_08.gt,143,100.0,86400.0,PTVRP_CONT_FIX,365384.0,28,3,0.0045,,,,,,0,,0,,,,,3278,2780,
Instances/Instances 1/pr144_09.gt,143,100.0,86400.0,PTVRP_CONT_FIX,423389.0,39,3,0.0047,,,,,,0,,0,,,,,2981,2507,
Instances/Instances 1/pr144_10.gt,143,100.0,86400.0,PTVRP_CONT_FIX,334655.0,29,2,0.0048,,,,,,0,,0,,,,,3332,2842,
Instances/Instances 1/pr152_01.gt,151,100.0,86400.0,PTVRP_CONT_FIX,455588.0,35,2,0.0046,,,,,,0,,0,,,,,3115,2650,
Instances/Instances 1/pr152_02.gt,151,100.0,86400.0,PTVRP_CONT_FIX,433989.0,36,2,0.0047,,,,,,0,,0,,,,,3213,2765,
Instances/Instances 1/pr152_03.gt,151,100.0,86400.0,PTVRP_CONT_FIX,483116.0,40,3,0.0047,,,,,,0,,0,,,,,3105,2629,
Instances/Instances 1/pr152_04.gt,151,100.0,86400.0,PTVRP_CONT_FIX,435559.0,32,2,0.0066,,,,,,0,,0,,,,,3379,2875,
Instances/Instances 1/pr152_05.gt,151,100.0,86400.0,PTVRP_CONT_FIX,442168.0,30,3,0.0047,,,,,,0,,0,,,,,3189,2741,
Instances/Instances 1/pr152_06.gt,151,100.0,86400.0,PTVRP_CONT_FIX,471571.0,36,2,0.0051,,,,,,0,,0,,,,,3119,2642,
Instances/Instances 1/pr152_07.gt,151,100.0,86400.0,PTVRP_CONT_FIX,450184.0,36,3,0.0064,,,,,,0,,0,,,,,3166,2702,
Instances/Instances 1/pr152_08.gt,151,100.0,86400.0,PTVRP_CONT_FIX,460676.0,39,2,0.0051,,,,,,0,,0,,,,,3113,2643,
Instances/Instances 1/pr152_09.gt,151,100.0,86400.0,PTVRP_CONT_FIX,438611.0,34,3,0.0046,,,,,,0,,0,,,,,3217,2699,
Instances/Instances 1/pr152_10.gt,151,100.0,86400.0,PTVRP_CONT_FIX,457739.0,37,2,0.0044,,,,,,0,,0,,,,,3168,2709,
Instances/Instances 1/pr226_01.gt,225,100.0,86400.0,PTVRP_CONT_FIX,769822.0,44,4,0.0049,,,,,,0,,0,,,,,5359,4234,
Instances/Instances 1/pr226_02.gt,225,100.0,86400.0,PTVRP_CONT_FIX,754150.0,50,2,0.0053,,,,,,0,,0,,,,,5294,4199,
Instances/Instances 1/pr226_03.gt,225,100.0,86400.0,PTVRP_CONT_FIX,726861.0,41,3,0.0047,,,,,,0,,0,,,,,5483,4384,
Instances/Instances 1/pr226_04.gt,225,100.0,86400.0,PTVRP_CONT_FIX,788316.0,44,3,0.0049,,,,,,0,,0,,,,,5259,4159,
Instances/Instances 1/pr226_05.gt,225,100.0,86400.0,PTVRP_CONT_FIX,756657.0,46,3,0.0048,,,,,,0,,0,,,,,5280,4166,
Instances/Instances 1/pr226_06.gt,225,100.0,86400.0,PTVRP_CONT_FIX,766704.0,39,3,0.0065,,,,,,0,,0,,,,,5339,4266,
Instances/Instances 1/pr226_07.gt,225,100.0,86400.0,PTVRP_CONT_FIX,762602.0,45,3,0.0046,,,,,,0,,0,,,,,5453,4361,
Instances/Instances 1/pr226_08.gt,225,100.0,86400.0,PTVRP_CONT_FIX,783056.0,45,3,0.0053,,,,,,0,,0,,,,,5367,4199,
Instances/Instances 1/pr226_09.gt,225,100.0,86400.0,PTVRP_CONT_FIX,767513.0,41,4,0.0048,,,,,,0,,0,,,,,5273,4167,
Instances/Instances 1/pr226_10.gt,225,100.0,86400.0,PTVRP_CONT_FIX,758202.0,43,4,0.0049,,,,,,0,,0,,,,,5220,4189,
Instances/Instances 1/pr2392_01.gt,2391,100.0,86400.0,PTVRP_CONT_FIX,6271806.0,449,3,0.009,,,,,,0,,0,,,,,82002,61972,
Instances/Instances 1/pr2392_02.gt,2391,100.0,86400.0,PTVRP_CONT_FIX,6484348.0,462,4,0.0077,,,,,,0,,0,,,,,80404,60556,
Instances/Instances 1/pr2392_03.gt,2391,100.0,86400.0,PTVRP_CONT_FIX,6459415.0,457,5,0.0077,,,,,,0,,0,,,,,80440,60517,
Instances/Instances 1/pr2392_04.gt,2391,100.0,86400.0,PTVRP_CONT_FIX,6472349.0,452,4,0.0075,,,,,,0,,0,,,,,80829,61031,
Instances/Instances 1/pr2392_05.gt,2391,100.0,86400.0,PTVRP_CONT_FIX,6429614.0,462,5,0.0081,,,,,,0,,0,,,,,80937,60952,
Instances/Instances 1/pr2392_06.gt,2391,100.0,86400.0,PTVRP_CONT_FIX,6681445.0,458,4,0.0083,,,,,,0,,0,,,,,79274,59625,
Instances/Instances 1/pr2392_07.gt,2391,100.0,86400.0,PTVRP_CONT_FIX,6492321.0,452,4,0.0077,,,,,,0,,0,,,,,80813,60754,
Instances/Instances 1/pr2392_08.gt,2391,100.0,86400.0,PTVRP_CONT_FIX,6539047.0,447,5,0.0078,,,,,,0,,0,,,,,80084,60343,
Instances/Instances 1/pr2392_09.gt,2391,100.0,86400.0,PTVRP_CONT_FIX,6503231.0,468,4,0.0076,,,,,,0,,0,,,,,80052,60315,
Instances/Instances 1/pr2392_10.gt,2391,100.0,86400.0,PTVRP_CONT_FIX,6518111.0,462,4,0.0075,,,,,,0,,0,,,,,79940,60239,
Instances/Instances 1/pr264_01.gt,263,100.0,86400.0,PTVRP_CONT_FIX,532550.0,48,3,0.005,,,,,,0,,0,,,,,9007,7188,
Instances/Instances 1/pr264_02.gt,263,100.0,86400.0,PTVRP_CONT_FIX,580194.0,59,3,0.007,,,,,,0,,0,,,,,8531,6757,
Instances/Instances 1/pr264_03.gt,263,100.0,86400.0,PTVRP_CONT_FIX,597584.0,51,4,0.007,,,,,,0,,0,,,,,8519,6785,
Instances/Instances 1/pr264_04.gt,263,100.0,86400.0,PTVRP_CONT_FIX,597027.0,56,4,0.007,,,,,,0,,0,,,,,8450,6691,
Instances/Instances 1/pr264_05.gt,263,100.0,86400.0,PTVRP_CONT_FIX,544100.0,55,3,0.0067,,,,,,0,,0,,,,,8964,7165,
Instances/Instances 1/pr264_06.gt,263,100.0,86400.0,PTVRP_CONT_FIX,555802.0,53,3,0.0053,,,,,,0,,0,,,,,8796,6955,
Instances/Instances 1/pr264_07.gt,263,100.0,86400.0,PTVRP_CONT_FIX,599206.0,56,3,0.0053,,,,,,0,,0,,,,,8420,6688,
Instances/Instances 1/pr264_08.gt,263,100.0,86400.0,PTVRP_CONT_FIX,585693.0,53,4,0.0057,,,,,,0,,0,,,,,8578,6759,
Instances/Instances 1/pr264_09.gt,263,100.0,86400.0,PTVRP_CONT_FIX,563200.0,48,4,0.0064,,,,,,0,,0,,,,,8718,6925,
Instances/Instances 1/pr264_10.gt,263,100.0,86400.0,PTVRP_CONT_FIX,592131.0,48,3,0.0052,,,,,,0,,0,,,,,8532,6845,
Instances/Instances 1/pr299_01.gt,298,100.0,86400.0,PTVRP_CONT_FIX,340299.0,61,3,0.0049,,,,,,0,,0,,,,,11737,10406,
Instances/Instances 1/pr299_02.gt,298,100.0,86400.0,PTVRP_CONT_FIX,375809.0,65,3,0.006,,,,,,0,,0,,,,,11127,9853,
Instances/Instances 1/pr299_03.gt,298,100.0,86400.0,PTVRP_CONT_FIX,385897.0,69,3,0.0061,,,,,,0,,0,,,,,11265,9926,
Instances/Instances 1/pr299_04.gt,298,100.0,86400.0,PTVRP_CONT_FIX,355455.0,69,2,0.0047,,,,,,0,,0,,,,,11547,10261,
Instances/Instances 1/pr299_05.gt,298,100.0,86400.0,PTVRP_CONT_FIX,347334.0,73,2,0.005,,,,,,0,,0,,,,,11617,10298,
Instances/Instances 1/pr299_06.gt,298,100.0,86400.0,PTVRP_CONT_FIX,367335.0,67,3,0.0064,,,,,,0,,0,,,,,11368,10091,
Instances/Instances 1/pr299_07.gt,298,100.0,86400.0,PTVRP_CONT_FIX,373681.0,68,2,0.0048,,,,,,0,,0,,,,,11216,9941,
Instances/Instances 1/pr299_08.gt,298,100.0,86400.0,PTVRP_CONT_FIX,353447.0,64,3,0.0048,,,,,,0,,0,,,,,11714,10385,
Instances/Instances 1/pr299_09.gt,298,100.0,86400.0,PTVRP_CONT_FIX,384554.0,68,3,0.0048,,,,,,0,,0,,,,,11234,9938,
Instances/Instances 1/pr299_10.gt,298,100.0,86400.0,PTVRP_CONT_FIX,359937.0,65,2,0.0068,,,,,,0,,0,,,,,11336,10053,
Instances/Instances 1/pr439_01.gt,438,100.0,86400.0,PTVRP_CONT_FIX,840706.0,98,3,0.0048,,,,,,0,,0,,,,,14577,12225,
Instances/Instances 1/pr439_02.gt,438,100.0,86400.0,PTVRP_CONT_FIX,904208.0,100,3,0.0053,,,,,,0,,0,,,,,13950,11604,
Instances/Instances 1/pr439_03.gt,438,100.0,86400.0,PTVRP_CONT_FIX,894461.0,102,3,0.0051,,,,,,0,,0,,,,,14516,12071,
Instances/Instances 1/pr439_04.gt,438,100.0,86400.0,PTVRP_CONT_FIX,870009.0,101,3,0.0055,,,,,,0,,0,,,,,14420,12075,
Instances/Instances 1/pr439_05.gt,438,100.0,86400.0,PTVRP_CONT_FIX,899423.0,100,3,0.0053,,,,,,0,,0,,,,,14214,11843,
Instances/Instances 1/pr439_06.gt,438,100.0,86400.0,PTVRP_CONT_FIX,897277.0,96,3,0.0052,,,,,,0,,0,,,,,14304,12002,
Instances/Instances 1/pr439_07.gt,438,100.0,86400.0,PTVRP_CONT_FIX,925317.0,92,3,0.0049,,,,,,0,,0,,,,,14153,11854,
Instances/Instances 1/pr439_08.gt,438,100.0,86400.0,PTVRP_CONT_FIX,886744.0,110,3,0.0055,,,,,,0,,0,,,,,14040,11611,
Instances/Instances 1/pr439_09.gt,438,100.0,86400.0,PTVRP_CONT_FIX,874916.0,95,3,0.0052,,,,,,0,,0,,,,,14471,12166,
Instances/Instances 1/pr439_10.gt,438,100.0,86400.0,PTVRP_CONT_FIX,888910.0,107,3,0.005,,,,,,0,,0,,,,,14294,11948,
Instances/Instances 1/pr76_01.gt,75,100.0,86400.0,PTVRP_CONT_FIX,327253.0,22,2,0.0047,,,,,,0,,0,,,,,936,841,
Instances/Instances 1/pr76_02.gt,75,100.0,86400.0,PTVRP_CONT_FIX,312258.0,23,1,0.0061,,,,,,0,,0,,,,,988,869,
Instances/Instances 1/pr76_03.gt,75,100.0,86400.0,PTVRP_CONT_FIX,339052.0,25,2,0.0043,,,,,,0,,0,,,,,895,811,
Instances/Instances 1/pr76_04.gt,75,100.0,86400.0,PTVRP_CONT_FIX,287762.0,21,1,0.005,,,,,,0,,0,,,,,1005,879,
Instances/Instances 1/pr76_05.gt,75,100.0,86400.0,PTVRP_CONT_FIX,320428.0,25,1,0.0044,,,,,,0,,0,,,,,927,823,
Instances/Instances 1/pr76_06.gt,75,100.0,86400.0,PTVRP_CONT_FIX,296177.0,21,2,0.0045,,,,,,0,,0,,,,,992,887,
Instances/Instances 1/pr76_07.gt,75,100.0,86400.0,PTVRP_CONT_FIX,316418.0,23,2,0.0061,,,,,,0,,0,,,,,935,821,
Instances/Instances 1/pr76_08.gt,75,100.0,86400.0,PTVRP_CONT_FIX,303456.0,23,1,0.0044,,,,,,0,,0,,,,,947,845,
Instances/Instances 1/pr76_09.gt,75,100.0,86400.0,PTVRP_CONT_FIX,328437.0,23,2,0.0045,,,,,,0,,0,,,,,973,853,
Instances/Instances 1/pr76_10.gt,75,100.0,86400.0,PTVRP_CONT_FIX,302177.0,23,1,0.0043,,,,,,0,,0,,,,,985,868,
Instances/Instances 1/qa194_01.gt,193,100.0,86400.0,PTVRP_CONT_FIX,48026.0,52,3,0.0051,,,,,,0,,0,,,,,12686,12187,
Instances/Instances 1/qa194_02.gt,193,100.0,86400.0,PTVRP_CONT_FIX,47902.0,47,2,0.0055,,,,,,0,,0,,,,,12682,12181,
Instances/Instances 1/qa194_03.gt,193,100.0,86400.0,PTVRP_CONT_FIX,45009.0,49,2,0.0047,,,,,,0,,0,,,,,12737,12214,
Instances/Instances 1/qa194_04.gt,193,100.0,86400.0,PTVRP_CONT_FIX,47863.0,44,3,0.0047,,,,,,0,,0,,,,,13005,12487,
Instances/Instances 1/qa194_05.gt,193,100.0,86400.0,PTVRP_CONT_FIX,49692.0,50,3,0.005,,,,,,0,,0,,,,,12407,11870,
Instances/Instances 1/qa194_06.gt,193,100.0,86400.0,PTVRP_CONT_FIX,47600.0,49,2,0.005,,,,,,0,,0,,,,,12633,12098,
Instances/Instances 1/qa194_07.gt,193,100.0,86400.0,PTVRP_CONT_FIX,48683.0,51,3,0.0046,,,,,,0,,0,,,,,12582,12035,
Instances/Instances 1/qa194_08.gt,193,100.0,86400.0,PTVRP_CONT_FIX,47383.0,51,2,0.0046,,,,,,0,,0,,,,,12695,12192,
Instances/Instances 1/qa194_09.gt,193,100.0,86400.0,PTVRP_CONT_FIX,46365.0,50,2,0.0058,,,,,,0,,0,,,,,12990,12486,
Instances/Instances 1/qa194_10.gt,193,100.0,86400.0,PTVRP_CONT_FIX,45815.0,45,3,0.0054,,,,,,0,,0,,,,,12999,12497,
Instances/Instances 1/rat195_01.gt,194,100.0,86400.0,PTVRP_CONT_FIX,11847.0,54,2,0.0052,,,,,,0,,0,,,,,18297,18188,
Instances/Instances 1/rat195_02.gt,194,100.0,86400.0,PTVRP_CONT_FIX,11412.0,52,2,0.005,,,,,,0,,0,,,,,18429,18320,
Instances/Instances 1/rat195_03.gt,194,100.0,86400.0,PTVRP_CONT_FIX,11329.0,51,2,0.0055,,,,,,0,,0,,,,,18355,18227,
Instances/Instances 1/rat195_04.gt,194,100.0,86400.0,PTVRP_CONT_FIX,10698.0,56,2,0.007,,,,,,0,,0,,,,,18434,18337,
Instances/Instances 1/rat195_05.gt,194,100.0,86400.0,PTVRP_CONT_FIX,11426.0,51,2,0.0049,,,,,,0,,0,,,,,18402,18274,
Instances/Instances 1/rat195_06.gt,194,100.0,86400.0,PTVRP_CONT_FIX,11257.0,51,2,0.0048,,,,,,0,,0,,,,,18465,18346,
Instances/Instances 1/rat195_07.gt,194,100.0,86400.0,PTVRP_CONT_FIX,10902.0,46,2,0.005,,,,,,0,,0,,,,,18568,18474,
Instances/Instances 1/rat195_08.gt,194,100.0,86400.0,PTVRP_CONT_FIX,10870.0,48,2,0.0046,,,,,,0,,0,,,,,18493,18376,
Instances/Instances 1/rat195_09.gt,194,100.0,86400.0,PTVRP_CONT_FIX,11131.0,53,2,0.0057,,,,,,0,,0,,,,,18434,18313,
Instances/Instances 1/rat195_10.gt,194,100.0,86400.0,PTVRP_CONT_FIX,11903.0,49,2,0.005,,,,,,0,,0,,,,,18454,18353,
Instances/Instances 1/rat575_01.gt,574,100.0,86400.0,PTVRP_CONT_FIX,54101.0,140,2,0.0072,,,,,,0,,0,,,,,79295,77163,
Instances/Instances 1/rat575_02.gt,574,100.0,86400.0,PTVRP_CONT_FIX,52473.0,134,3,0.0058,,,,,,0,,0,,,,,80670,78481,
Instances/Instances 1/rat575_03.gt,574,100.0,86400.0,PTVRP_CONT_FIX,50267.0,133,2,0.0062,,,,,,0,,0,,,,,81547,79357,
Instances/Instances 1/rat575_04.gt,574,100.0,86400.0,PTVRP_CONT_FIX,53425.0,129,3,0.0058,,,,,,0,,0,,,,,80735,78534,
Instances/Instances 1/rat575_05.gt,574,100.0,86400.0,PTVRP_CONT_FIX,53539.0,131,3,0.0071,,,,,,0,,0,,,,,81123,78978,
Instances/Instances 1/rat575_06.gt,574,100.0,86400.0,PTVRP_CONT_FIX,51171.0,129,3,0.0058,,,,,,0,,0,,,,,82139,79976,
Instances/Instances 1/rat575_07.gt,574,100.0,86400.0,PTVRP_CONT_FIX,53316.0,142,3,0.0062,,,,,,0,,0,,,,,79492,77304,
Instances/Instances 1/rat575_08.gt,574,100.0,86400.0,PTVRP_CONT_FIX,52871.0,133,3,0.0059,,,,,,0,,0,,,,,79943,77701,
Instances/Instances 1/rat575_09.gt,574,100.0,86400.0,PTVRP_CONT_FIX,51530.0,139,2,0.0062,,,,,,0,,0,,,,,80799,78588,
Instances/Instances 1/rat575_10.gt,574,100.0,86400.0,PTVRP_CONT_FIX,53006.0,138,2,0.0059,,,,,,0,,0,,,,,80469,78280,
Instances/Instances 1/rat783_01.gt,782,100.0,86400.0,PTVRP_CONT_FIX,81721.0,177,3,0.0067,,,,,,0,,0,,,,,116715,112149,
Instances/Instances 1/rat783_02.gt,782,100.0,86400.0,PTVRP_CONT_FIX,79547.0,167,3,0.0084,,,,,,0,,0,,,,,118194,113597,
Instances/Instances 1/rat783_03.gt,782,100.0,86400.0,PTVRP_CONT_FIX,82400.0,183,3,0.008,,,,,,0,,0,,,,,116169,111664,
Instances/Instances 1/rat783_04.gt,782,100.0,86400.0,PTVRP_CONT_FIX,80354.0,175,3,0.0066,,,,,,0,,0,,,,,118310,113811,
Instances/Instances 1/rat783_05.gt,782,100.0,86400.0,PTVRP_CONT_FIX,81933.0,172,3,0.0064,,,,,,0,,0,,,,,116122,111649,
Instances/Instances 1/rat783_06.gt,782,100.0,86400.0,PTVRP_CONT_FIX,81789.0,166,3,0.007,,,,,,0,,0,,,,,116177,111746,
Instances/Instances 1/rat783_07.gt,782,100.0,86400.0,PTVRP_CONT_FIX,81988.0,181,3,0.0067,,,,,,0,,0,,,,,116651,112167,
Instances/Instances 1/rat783_08.gt,782,100.0,86400.0,PTVRP_CONT_FIX,79883.0,176,3,0.0065,,,,,,1,,1,,,,,117814,113335,
Instances/Instances 1/rat783_09.gt,782,100.0,86400.0,PTVRP_CONT_FIX,81343.0,174,4,0.0068,,,,,,0,,0,,,,,116914,112366,
Instances/Instances 1/rat783_10.gt,782,100.0,86400.0,PTVRP_CONT_FIX,82377.0,183,3,0.0081,,,,,,0,,0,,,,,116461,112028,
Instances/Instances 1/rat99_01.gt,98,100.0,86400.0,PTVRP_CONT_FIX,4164.0,25,2,0.0046,,,,,,0,,0,,,,,4851,4851,
Instances/Instances 1/rat99_02.gt,98,100.0,86400.0,PTVRP_CONT_FIX,4104.0,28,1,0.005,,,,,,0,,0,,,,,4851,4851,
Instances/Instances 1/rat99_03.gt,98,100.0,86400.0,PTVRP_CONT_FIX,4580.0,27,2,0.0044,,,,,,0,,0,,,,,4851,4851,
Instances/Instances 1/rat99_04.gt,98,100.0,86400.0,PTVRP_CONT_FIX,4617.0,29,2,0.0047,,,,,,0,,0,,,,,4851,4851,
Instances/Instances 1/rat99_05.gt,98,100.0,86400.0,PTVRP_CONT_FIX,4333.0,25,2,0.0046,,,,,,0,,0,,,,,4851,4851,
Instances/Instances 1/rat99_06.gt,98,100.0,86400.0,PTVRP_CONT_FIX,4828.0,26,2,0.0044,,,,,,0,,0,,,,,4851,4851,
Instances/Instances 1/rat99_07.gt,98,100.0,86400.0,PTVRP_CONT_FIX,4583.0,30,2,0.0048,,,,,,0,,0,,,,,4851,4851,
Instances/Instances 1/rat99_08.gt,98,100.0,86400.0,PTVRP_CONT_FIX,4483.0,28,2,0.0062,,,,,,0,,0,,,,,4851,4851,
Instances/Instances 1/rat99_09.gt,98,100.0,86400.0,PTVRP_CONT_FIX,4637.0,27,2,0.0047,,,,,,0,,0,,,,,4851,4851,
Instances/Instances 1/rat99_10.gt,98,100.0,86400.0,PTVRP_CONT_FIX,4244.0,26,2,0.0049,,,,,,0,,0,,,,,4851,4851,
Instances/Instances 1/rd100_01.gt,99,100.0,86400.0,PTVRP_CONT_FIX,26860.0,26,1,0.0044,,,,,,0,,0,,,,,4347,4269,
Instances/Instances 1/rd100_02.gt,99,100.0,86400.0,PTVRP_CONT_FIX,27336.0,27,1,0.0052,,,,,,0,,0,,,,,4243,4147,
Instances/Instances 1/rd100_03.gt,99,100.0,86400.0,PTVRP_CONT_FIX,30031.0,30,1,0.0047,,,,,,0,,0,,,,,4188,4091,
Instances/Instances 1/rd100_04.gt,99,100.0,86400.0,PTVRP_CONT_FIX,29763.0,27,2,0.0046,,,,,,0,,0,,,,,4235,4139,
Instances/Instances 1/rd100_05.gt,99,100.0,86400.0,PTVRP_CONT_FIX,29682.0,28,2,0.0053,,,,,,0,,0,,,,,4177,4068,
Instances/Instances 1/rd100_06.gt,99,100.0,86400.0,PTVRP_CONT_FIX,31545.0,28,2,0.0047,,,,,,0,,0,,,,,4210,4109,
Instances/Instances 1/rd100_07.gt,99,100.0,86400.0,PTVRP_CONT_FIX,31006.0,30,2,0.0046,,,,,,0,,0,,,,,4259,4174,
