instance,n,Q,horizon,solver,cost,templates,max_m,seconds,K_full_tour,K_allocated,max_layer_used,layer_iterations,eff_K,revived_arcs,revived_starts,revived_improving,infeasible_skips,unsafe_pops,blocked_pops,unsorted_queries,arcs_scanned,arcs_unsound_stop,gap_vs_first
Instances/Instances 1/d15112_08.gt,15111,20000.0,86400.0,PTVRP_LAYERED_CONT,1832536.0,24,1,0.0191,20,20,1,152973,10.1233,,0,0,397995,0,,,,,
Instances/Instances 1/d15112_09.gt,15111,50000.0,86400.0,PTVRP_LAYERED_CONT,1819674.0,24,1,0.0174,8,8,1,66240,4.38356,,0,0,1592063,0,,,,,
Instances/Instances 1/d15112_10.gt,15111,100000.0,86400.0,PTVRP_LAYERED_CONT,1819674.0,24,1,0.0189,4,4,1,36745,2.43167,,0,0,3604007,0,,,,,
Instances/Instances 1/d1655_01.gt,1654,100.0,86400.0,PTVRP_LAYERED_CONT,920931.0,323,4,0.0208,419,419,6,347416,210.046,,0,0,407251,0,,,,,
Instances/Instances 1/d1655_02.gt,1654,200.0,86400.0,PTVRP_LAYERED_CONT,497810.0,213,2,0.0126,215,215,3,177135,107.095,,0,0,216297,0,,,,,
Instances/Instances 1/d1655_03.gt,1654,500.0,86400.0,PTVRP_LAYERED_CONT,221226.0,87,1,0.0071,84,84,2,69724,42.1548,,0,0,81015,0,,,,,
Instances/Instances 1/d1655_04.gt,1654,1000.0,86400.0,PTVRP_LAYERED_CONT,139737.0,45,1,0.0051,42,42,1,35973,21.7491,,0,0,38716,0,,,,,
Instances/Instances 1/d1655_05.gt,1654,2000.0,86400.0,PTVRP_LAYERED_CONT,97963.0,24,1,0.0041,22,22,1,18303,11.0659,,0,0,18147,0,,,,,
Instances/Instances 1/d1655_06.gt,1654,5000.0,86400.0,PTVRP_LAYERED_CONT,74780.0,11,1,0.0035,9,9,1,7730,4.67352,,0,0,7396,0,,,,,
Instances/Instances 1/d1655_07.gt,1654,10000.0,86400.0,PTVRP_LAYERED_CONT,67599.0,5,1,0.0036,5,5,1,4402,2.66143,,0,0,3585,0,,,,,
Instances/Instances 1/d1655_08.gt,1654,20000.0,86400.0,PTVRP_LAYERED_CONT,66176.0,3,1,0.0032,3,3,1,2627,1.58827,,0,0,213,0,,,,,
Instances/Instances 1/d1655_09.gt,1654,50000.0,86400.0,PTVRP_LAYERED_CONT,65597.0,1,1,0.003,1,1,1,1654,1.0,,0,0,0,0,,,,,
Instances/Instances 1/d1655_10.gt,1654,100000.0,86400.0,PTVRP_LAYERED_CONT,65597.0,1,1,0.003,1,1,1,1654,1.0,,0,0,0,0,,,,,
Instances/Instances 1/d18512_01.gt,18511,100.0,86400.0,PTVRP_LAYERED_CONT,24130075.0,2865,6,1.8393,4740,4740,8,44017901,2377.93,,1,0,50210460,0,,,,,
Instances/Instances 1/d18512_02.gt,18511,200.0,86400.0,PTVRP_LAYERED_CONT,12188367.0,1995,3,0.9002,2347,2347,5,21732535,1174.03,,0,0,25392736,0,,,,,
Instances/Instances 1/d18512_03.gt,18511,500.0,86400.0,PTVRP_LAYERED_CONT,5222711.0,960,2,0.372,947,947,3,8770712,473.811,,0,0,10218000,0,,,,,
Instances/Instances 1/d18512_04.gt,18511,1000.0,86400.0,PTVRP_LAYERED_CONT,2876916.0,483,1,0.1962,472,472,2,4370071,236.08,,0,0,5034965,0,,,,,
Instances/Instances 1/d18512_05.gt,18511,2000.0,86400.0,PTVRP_LAYERED_CONT,1743333.0,242,1,0.1088,237,237,1,2199238,118.807,,0,0,2552685,0,,,,,
