instance,n,Q,horizon,solver,cost,templates,max_m,seconds,K_full_tour,K_allocated,max_layer_used,layer_iterations,eff_K,revived_arcs,revived_starts,revived_improving,infeasible_skips,unsafe_pops,blocked_pops,unsorted_queries,arcs_scanned,arcs_unsound_stop,gap_vs_first
Instances/Instances 1/mo14185_09.gt,14184,50000.0,86400.0,LINEAR,463398.0,9,,0.0108,,,,,,,,,,,,,,,
Instances/Instances 1/mo14185_10.gt,14184,100000.0,86400.0,LINEAR,448598.0,4,,0.0103,,,,,,,,,,,,,,,
Instances/Instances 1/mu1979_01.gt,1978,100.0,86400.0,LINEAR,2437217.0,588,,0.004,,,,,,,,,,,,,,,
Instances/Instances 1/mu1979_02.gt,1978,200.0,86400.0,LINEAR,1168473.0,278,,0.0034,,,,,,,,,,,,,,,
Instances/Instances 1/mu1979_03.gt,1978,500.0,86400.0,LINEAR,503822.0,108,,0.0032,,,,,,,,,,,,,,,
Instances/Instances 1/mu1979_04.gt,1978,1000.0,86400.0,LINEAR,281013.0,52,,0.0031,,,,,,,,,,,,,,,
Instances/Instances 1/mu1979_05.gt,1978,2000.0,86400.0,LINEAR,185137.0,27,,0.0031,,,,,,,,,,,,,,,
Instances/Instances 1/mu1979_06.gt,1978,5000.0,86400.0,LINEAR,125279.0,12,,0.0033,,,,,,,,,,,,,,,
Instances/Instances 1/mu1979_07.gt,1978,10000.0,86400.0,LINEAR,109386.0,6,,0.0031,,,,,,,,,,,,,,,
Instances/Instances 1/mu1979_08.gt,1978,20000.0,86400.0,LINEAR,101983.0,4,,0.0031,,,,,,,,,,,,,,,
Instances/Instances 1/mu1979_09.gt,1978,50000.0,86400.0,LINEAR,101151.0,2,,0.003,,,,,,,,,,,,,,,
Instances/Instances 1/mu1979_10.gt,1978,100000.0,86400.0,LINEAR,101133.0,1,,0.0031,,,,,,,,,,,,,,,
Instances/Instances 1/nrw1379_01.gt,1378,100.0,86400.0,LINEAR,666086.0,414,,0.003,,,,,,,,,,,,,,,
Instances/Instances 1/nrw1379_02.gt,1378,200.0,86400.0,LINEAR,333601.0,194,,0.0029,,,,,,,,,,,,,,,
Instances/Instances 1/nrw1379_03.gt,1378,500.0,86400.0,LINEAR,165379.0,75,,0.0028,,,,,,,,,,,,,,,
Instances/Instances 1/nrw1379_04.gt,1378,1000.0,86400.0,LINEAR,108128.0,39,,0.0028,,,,,,,,,,,,,,,
Instances/Instances 1/nrw1379_05.gt,1378,2000.0,86400.0,LINEAR,80183.0,20,,0.0029,,,,,,,,,,,,,,,
Instances/Instances 1/nrw1379_06.gt,1378,5000.0,86400.0,LINEAR,64536.0,10,,0.0028,,,,,,,,,,,,,,,
Instances/Instances 1/nrw1379_07.gt,1378,10000.0,86400.0,LINEAR,60155.0,5,,0.0028,,,,,,,,,,,,,,,
Instances/Instances 1/nrw1379_08.gt,1378,20000.0,86400.0,LINEAR,59232.0,3,,0.0027,,,,,,,,,,,,,,,
Instances/Instances 1/nrw1379_09.gt,1378,50000.0,86400.0,LINEAR,58840.0,2,,0.0028,,,,,,,,,,,,,,,
Instances/Instances 1/nrw1379_10.gt,1378,100000.0,86400.0,LINEAR,58840.0,2,,0.0031,,,,,,,,,,,,,,,
Instances/Instances 1/nu3496_01.gt,3495,100.0,86400.0,LINEAR,2298312.0,1052,,0.0042,,,,,,,,,,,,,,,
Instances/Instances 1/nu3496_02.gt,3495,200.0,86400.0,LINEAR,1104568.0,481,,0.004,,,,,,,,,,,,,,,
Instances/Instances 1/nu3496_03.gt,3495,500.0,86400.0,LINEAR,477097.0,185,,0.0039,,,,,,,,,,,,,,,
Instances/Instances 1/nu3496_04.gt,3495,1000.0,86400.0,LINEAR,283052.0,94,,0.0038,,,,,,,,,,,,,,,
Instances/Instances 1/nu3496_05.gt,3495,2000.0,86400.0,LINEAR,187401.0,48,,0.0038,,,,,,,,,,,,,,,
Instances/Instances 1/nu3496_06.gt,3495,5000.0,86400.0,LINEAR,127127.0,20,,0.0038,,,,,,,,,,,,,,,
Instances/Instances 1/nu3496_07.gt,3495,10000.0,86400.0,LINEAR,110055.0,11,,0.0039,,,,,,,,,,,,,,,
Instances/Instances 1/nu3496_08.gt,3495,20000.0,86400.0,LINEAR,100794.0,6,,0.0039,,,,,,,,,,,,,,,
Instances/Instances 1/nu3496_09.gt,3495,50000.0,86400.0,LINEAR,97414.0,2,,0.0038,,,,,,,,,,,,,,,
Instances/Instances 1/nu3496_10.gt,3495,100000.0,86400.0,LINEAR,97361.0,1,,0.0041,,,,,,,,,,,,,,,
Instances/Instances 1/p654_01.gt,653,100.0,86400.0,LINEAR,1014958.0,199,,0.0025,,,,,,,,,,,,,,,
Instances/Instances 1/p654_02.gt,653,200.0,86400.0,LINEAR,456771.0,87,,0.0025,,,,,,,,,,,,,,,
Instances/Instances 1/p654_03.gt,653,500.0,86400.0,LINEAR,208563.0,37,,0.0025,,,,,,,,,,,,,,,
Instances/Instances 1/p654_04.gt,653,1000.0,86400.0,LINEAR,116082.0,18,,0.0028,,,,,,,,,,,,,,,
Instances/Instances 1/p654_05.gt,653,2000.0,86400.0,LINEAR,74787.0,9,,0.0028,,,,,,,,,,,,,,,
Instances/Instances 1/p654_06.gt,653,5000.0,86400.0,LINEAR,47469.0,4,,0.0029,,,,,,,,,,,,,,,
Instances/Instances 1/p654_07.gt,653,10000.0,86400.0,LINEAR,40143.0,2,,0.0024,,,,,,,,,,,,,,,
Instances/Instances 1/p654_08.gt,653,20000.0,86400.0,LINEAR,39899.0,1,,0.0025,,,,,,,,,,,,,,,
Instances/Instances 1/p654_09.gt,653,50000.0,86400.0,LINEAR,39899.0,1,,0.0024,,,,,,,,,,,,,,,
Instances/Instances 1/p654_10.gt,653,100000.0,86400.0,LINEAR,39899.0,1,,0.0024,,,,,,,,,,,,,,,
Instances/Instances 1/pcb1173_01.gt,1172,100.0,86400.0,LINEAR,644925.0,354,,0.0028,,,,,,,,,,,,,,,
Instances/Instances 1/pcb1173_02.gt,1172,200.0,86400.0,LINEAR,330920.0,162,,0.0027,,,,,,,,,,,,,,,
Instances/Instances 1/pcb1173_03.gt,1172,500.0,86400.0,LINEAR,160266.0,64,,0.0028,,,,,,,,,,,,,,,
Instances/Instances 1/pcb1173_04.gt,1172,1000.0,86400.0,LINEAR,104941.0,32,,0.0027,,,,,,,,,,,,,,,
Instances/Instances 1/pcb1173_05.gt,1172,2000.0,86400.0,LINEAR,78742.0,18,,0.0027,,,,,,,,,,,,,,,
Instances/Instances 1/pcb1173_06.gt,1172,5000.0,86400.0,LINEAR,64331.0,7,,0.0029,,,,,,,,,,,,,,,
Instances/Instances 1/pcb1173_07.gt,1172,10000.0,86400.0,LINEAR,61295.0,4,,0.0027,,,,,,,,,,,,,,,
Instances/Instances 1/pcb1173_08.gt,1172,20000.0,86400.0,LINEAR,59749.0,2,,0.0027,,,,,,,,,,,,,,,
Instances/Instances 1/pcb1173_09.gt,1172,50000.0,86400.0,LINEAR,59707.0,1,,0.0027,,,,,,,,,,,,,,,
Instances/Instances 1/pcb1173_10.gt,1172,100000.0,86400.0,LINEAR,59707.0,1,,0.0027,,,,,,,,,,,,,,,
Instances/Instances 1/pcb3038_01.gt,3037,100.0,86400.0,LINEAR,2474821.0,920,,0.004,,,,,,,,,,,,,,,
Instances/Instances 1/pcb3038_02.gt,3037,200.0,86400.0,LINEAR,1212891.0,419,,0.0037,,,,,,,,,,,,,,,
Instances/Instances 1/pcb3038_03.gt,3037,500.0,86400.0,LINEAR,544419.0,162,,0.0036,,,,,,,,,,,,,,,
Instances/Instances 1/pcb3038_04.gt,3037,1000.0,86400.0,LINEAR,333787.0,82,,0.0037,,,,,,,,,,,,,,,
Instances/Instances 1/pcb3038_05.gt,3037,2000.0,86400.0,LINEAR,230461.0,42,,0.0036,,,,,,,,,,,,,,,
Instances/Instances 1/pcb3038_06.gt,3037,5000.0,86400.0,LINEAR,171682.0,18,,0.0036,,,,,,,,,,,,,,,
Instances/Instances 1/pcb3038_07.gt,3037,10000.0,86400.0,LINEAR,152925.0,10,,0.0036,,,,,,,,,,,,,,,
Instances/Instances 1/pcb3038_08.gt,3037,20000.0,86400.0,LINEAR,144169.0,5,,0.0036,,,,,,,,,,,,,,,
Instances/Instances 1/pcb3038_09.gt,3037,50000.0,86400.0,LINEAR,142373.0,2,,0.0037,,,,,,,,,,,,,,,
Instances/Instances 1/pcb3038_10.gt,3037,100000.0,86400.0,LINEAR,142373.0,2,,0.0036,,,,,,,,,,,,,,,
Instances/Instances 1/pcb442_01.gt,441,100.0,86400.0,LINEAR,352549.0,124,,0.0025,,,,,,,,,,,,,,,
Instances/Instances 1/pcb442_02.gt,441,200.0,86400.0,LINEAR,195701.0,62,,0.0023,,,,,,,,,,,,,,,
Instances/Instances 1/pcb442_03.gt,441,500.0,86400.0,LINEAR,103872.0,25,,0.0024,,,,,,,,,,,,,,,
Instances/Instances 1/pcb442_04.gt,441,1000.0,86400.0,LINEAR,76065.0,12,,0.0024,,,,,,,,,,,,,,,
Instances/Instances 1/pcb442_05.gt,441,2000.0,86400.0,LINEAR,62444.0,7,,0.0023,,,,,,,,,,,,,,,
Instances/Instances 1/pcb442_06.gt,441,5000.0,86400.0,LINEAR,56982.0,3,,0.0023,,,,,,,,,,,,,,,
Instances/Instances 1/pcb442_07.gt,441,10000.0,86400.0,LINEAR,55551.0,2,,0.0023,,,,,,,,,,,,,,,
Instances/Instances 1/pcb442_08.gt,441,20000.0,86400.0,LINEAR,55035.0,1,,0.0024,,,,,,,,,,,,,,,
Instances/Instances 1/pcb442_09.gt,441,50000.0,86400.0,LINEAR,55035.0,1,,0.0023,,,,,,,,,,,,,,,
Instances/Instances 1/pcb442_10.gt,441,100000.0,86400.0,LINEAR,55035.0,1,,0.0024,,,,,,,,,,,,,,,
Instances/Instances 1/pm8079_01.gt,8078,100.0,86400.0,LINEAR,5046129.0,2458,,0.0068,,,,,,,,,,,,,,,
Instances/Instances 1/pm8079_02.gt,8078,200.0,86400.0,LINEAR,2363098.0,1131,,0.0085,,,,,,,,,,,,,,,
Instances/Instances 1/pm8079_03.gt,8078,500.0,86400.0,LINEAR,959890.0,423,,0.009,,,,,,,,,,,,,,,
Instances/Instances 1/pm8079_04.gt,8078,1000.0,86400.0,LINEAR,531809.0,212,,0.0087,,,,,,,,,,,,,,,
Instances/Instances 1/pm8079_05.gt,8078,2000.0,86400.0,LINEAR,318227.0,107,,0.0062,,,,,,,,,,,,,,,
Instances/Instances 1/pm8079_06.gt,8078,5000.0,86400.0,LINEAR,192355.0,45,,0.0061,,,,,,,,,,,,,,,
Instances/Instances 1/pm8079_07.gt,8078,10000.0,86400.0,LINEAR,151902.0,22,,0.0066,,,,,,,,,,,,,,,
Instances/Instances 1/pm8079_08.gt,8078,20000.0,86400.0,LINEAR,132448.0,12,,0.006,,,,,,,,,,,,,,,
Instances/Instances 1/pm8079_09.gt,8078,50000.0,86400.0,LINEAR,119944.0,5,,0.0059,,,,,,,,,,,,,,,
Instances/Instances 1/pm8079_10.gt,8078,100000.0,86400.0,LINEAR,116736.0,3,,0.006,,,,,,,,,,,,,,,
Instances/Instances 1/pr1002_01.gt,1001,100.0,86400.0,LINEAR,3123436.0,314,,0.0027,,,,,,,,,,,,,,,
Instances/Instances 1/pr1002_02.gt,1001,200.0,86400.0,LINEAR,1489419.0,137,,0.0026,,,,,,,,,,,,,,,
Instances/Instances 1/pr1002_03.gt,1001,500.0,86400.0,LINEAR,747933.0,57,,0.0027,,,,,,,,,,,,,,,
Instances/Instances 1/pr1002_04.gt,1001,1000.0,86400.0,LINEAR,482853.0,28,,0.0027,,,,,,,,,,,,,,,
Instances/Instances 1/pr1002_05.gt,1001,2000.0,86400.0,LINEAR,364862.0,14,,0.0028,,,,,,,,,,,,,,,
Instances/Instances 1/pr1002_06.gt,1001,5000.0,86400.0,LINEAR,296228.0,6,,0.0027,,,,,,,,,,,,,,,
Instances/Instances 1/pr1002_07.gt,1001,10000.0,86400.0,LINEAR,278838.0,4,,0.0025,,,,,,,,,,,,,,,
Instances/Instances 1/pr1002_08.gt,1001,20000.0,86400.0,LINEAR,272771.0,2,,0.0026,,,,,,,,,,,,,,,
Instances/Instances 1/pr1002_09.gt,1001,50000.0,86400.0,LINEAR,272700.0,1,,0.0026,,,,,,,,,,,,,,,
Instances/Instances 1/pr1002_10.gt,1001,100000.0,86400.0,LINEAR,272700.0,1,,0.0026,,,,,,,,,,,,,,,
Instances/Instances 1/pr107_01.gt,106,100.0,86400.0,LINEAR,327486.0,32,,0.0021,,,,,,,,,,,,,,,
Instances/Instances 1/pr107_02.gt,106,200.0,86400.0,LINEAR,176802.0,17,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr107_03.gt,106,500.0,86400.0,LINEAR,88082.0,7,,0.0021,,,,,,,,,,,,,,,
Instances/Instances 1/pr107_04.gt,106,1000.0,86400.0,LINEAR,64305.0,3,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr107_05.gt,106,2000.0,86400.0,LINEAR,52505.0,3,,0.0021,,,,,,,,,,,,,,,
Instances/Instances 1/pr107_06.gt,106,5000.0,86400.0,LINEAR,50502.0,2,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr107_07.gt,106,10000.0,86400.0,LINEAR,50502.0,2,,0.0021,,,,,,,,,,,,,,,
Instances/Instances 1/pr107_08.gt,106,20000.0,86400.0,LINEAR,50502.0,2,,0.0021,,,,,,,,,,,,,,,
Instances/Instances 1/pr107_09.gt,106,50000.0,86400.0,LINEAR,50502.0,2,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr107_10.gt,106,100000.0,86400.0,LINEAR,50502.0,2,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr124_01.gt,123,100.0,86400.0,LINEAR,332300.0,35,,0.0023,,,,,,,,,,,,,,,
Instances/Instances 1/pr124_02.gt,123,200.0,86400.0,LINEAR,196609.0,18,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr124_03.gt,123,500.0,86400.0,LINEAR,98181.0,7,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr124_04.gt,123,1000.0,86400.0,LINEAR,83325.0,4,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr124_05.gt,123,2000.0,86400.0,LINEAR,71966.0,2,,0.0021,,,,,,,,,,,,,,,
Instances/Instances 1/pr124_06.gt,123,5000.0,86400.0,LINEAR,66676.0,1,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr124_07.gt,123,10000.0,86400.0,LINEAR,66676.0,1,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr124_08.gt,123,20000.0,86400.0,LINEAR,66676.0,1,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr124_09.gt,123,50000.0,86400.0,LINEAR,66676.0,1,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr124_10.gt,123,100000.0,86400.0,LINEAR,66676.0,1,,0.0021,,,,,,,,,,,,,,,
Instances/Instances 1/pr136_01.gt,135,100.0,86400.0,LINEAR,434276.0,40,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr136_02.gt,135,200.0,86400.0,LINEAR,248708.0,18,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr136_03.gt,135,500.0,86400.0,LINEAR,146072.0,8,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr136_04.gt,135,1000.0,86400.0,LINEAR,121273.0,4,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr136_05.gt,135,2000.0,86400.0,LINEAR,113148.0,2,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr136_06.gt,135,5000.0,86400.0,LINEAR,105831.0,1,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr136_07.gt,135,10000.0,86400.0,LINEAR,105831.0,1,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr136_08.gt,135,20000.0,86400.0,LINEAR,105831.0,1,,0.0023,,,,,,,,,,,,,,,
Instances/Instances 1/pr136_09.gt,135,50000.0,86400.0,LINEAR,105831.0,1,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr136_10.gt,135,100000.0,86400.0,LINEAR,105831.0,1,,0.0021,,,,,,,,,,,,,,,
Instances/Instances 1/pr144_01.gt,143,100.0,86400.0,LINEAR,389138.0,42,,0.0023,,,,,,,,,,,,,,,
Instances/Instances 1/pr144_02.gt,143,200.0,86400.0,LINEAR,206883.0,20,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr144_03.gt,143,500.0,86400.0,LINEAR,115732.0,9,,0.0023,,,,,,,,,,,,,,,
Instances/Instances 1/pr144_04.gt,143,1000.0,86400.0,LINEAR,82943.0,5,,0.0023,,,,,,,,,,,,,,,
Instances/Instances 1/pr144_05.gt,143,2000.0,86400.0,LINEAR,71677.0,3,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr144_06.gt,143,5000.0,86400.0,LINEAR,68780.0,1,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr144_07.gt,143,10000.0,86400.0,LINEAR,68780.0,1,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr144_08.gt,143,20000.0,86400.0,LINEAR,68780.0,1,,0.0023,,,,,,,,,,,,,,,
Instances/Instances 1/pr144_09.gt,143,50000.0,86400.0,LINEAR,68780.0,1,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr144_10.gt,143,100000.0,86400.0,LINEAR,68780.0,1,,0.0023,,,,,,,,,,,,,,,
Instances/Instances 1/pr152_01.gt,151,100.0,86400.0,LINEAR,482210.0,46,,0.0023,,,,,,,,,,,,,,,
Instances/Instances 1/pr152_02.gt,151,200.0,86400.0,LINEAR,250170.0,21,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr152_03.gt,151,500.0,86400.0,LINEAR,144000.0,9,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr152_04.gt,151,1000.0,86400.0,LINEAR,103893.0,5,,0.0023,,,,,,,,,,,,,,,
Instances/Instances 1/pr152_05.gt,151,2000.0,86400.0,LINEAR,89575.0,2,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr152_06.gt,151,5000.0,86400.0,LINEAR,89435.0,1,,0.0023,,,,,,,,,,,,,,,
Instances/Instances 1/pr152_07.gt,151,10000.0,86400.0,LINEAR,89435.0,1,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr152_08.gt,151,20000.0,86400.0,LINEAR,89435.0,1,,0.0024,,,,,,,,,,,,,,,
Instances/Instances 1/pr152_09.gt,151,50000.0,86400.0,LINEAR,89435.0,1,,0.0023,,,,,,,,,,,,,,,
Instances/Instances 1/pr152_10.gt,151,100000.0,86400.0,LINEAR,89435.0,1,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr226_01.gt,225,100.0,86400.0,LINEAR,816241.0,66,,0.0023,,,,,,,,,,,,,,,
Instances/Instances 1/pr226_02.gt,225,200.0,86400.0,LINEAR,409859.0,31,,0.0023,,,,,,,,,,,,,,,
Instances/Instances 1/pr226_03.gt,225,500.0,86400.0,LINEAR,192335.0,12,,0.0023,,,,,,,,,,,,,,,
Instances/Instances 1/pr226_04.gt,225,1000.0,86400.0,LINEAR,139942.0,6,,0.0024,,,,,,,,,,,,,,,
Instances/Instances 1/pr226_05.gt,225,2000.0,86400.0,LINEAR,112647.0,4,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr226_06.gt,225,5000.0,86400.0,LINEAR,97856.0,2,,0.0023,,,,,,,,,,,,,,,
Instances/Instances 1/pr226_07.gt,225,10000.0,86400.0,LINEAR,97670.0,1,,0.0023,,,,,,,,,,,,,,,
Instances/Instances 1/pr226_08.gt,225,20000.0,86400.0,LINEAR,97670.0,1,,0.0023,,,,,,,,,,,,,,,
Instances/Instances 1/pr226_09.gt,225,50000.0,86400.0,LINEAR,97670.0,1,,0.0024,,,,,,,,,,,,,,,
Instances/Instances 1/pr226_10.gt,225,100000.0,86400.0,LINEAR,97670.0,1,,0.0024,,,,,,,,,,,,,,,
Instances/Instances 1/pr2392_01.gt,2391,100.0,86400.0,LINEAR,6802925.0,703,,0.0042,,,,,,,,,,,,,,,
Instances/Instances 1/pr2392_02.gt,2391,200.0,86400.0,LINEAR,3418328.0,333,,0.0037,,,,,,,,,,,,,,,
Instances/Instances 1/pr2392_03.gt,2391,500.0,86400.0,LINEAR,1530907.0,127,,0.0036,,,,,,,,,,,,,,,
Instances/Instances 1/pr2392_04.gt,2391,1000.0,86400.0,LINEAR,936165.0,65,,0.0035,,,,,,,,,,,,,,,
Instances/Instances 1/pr2392_05.gt,2391,2000.0,86400.0,LINEAR,642735.0,33,,0.0035,,,,,,,,,,,,,,,
Instances/Instances 1/pr2392_06.gt,2391,5000.0,86400.0,LINEAR,475497.0,15,,0.0036,,,,,,,,,,,,,,,
Instances/Instances 1/pr2392_07.gt,2391,10000.0,86400.0,LINEAR,422099.0,8,,0.0035,,,,,,,,,,,,,,,
Instances/Instances 1/pr2392_08.gt,2391,20000.0,86400.0,LINEAR,403711.0,4,,0.0035,,,,,,,,,,,,,,,
Instances/Instances 1/pr2392_09.gt,2391,50000.0,86400.0,LINEAR,395580.0,2,,0.0034,,,,,,,,,,,,,,,
Instances/Instances 1/pr2392_10.gt,2391,100000.0,86400.0,LINEAR,395580.0,2,,0.0034,,,,,,,,,,,,,,,
Instances/Instances 1/pr264_01.gt,263,100.0,86400.0,LINEAR,561080.0,73,,0.0024,,,,,,,,,,,,,,,
Instances/Instances 1/pr264_02.gt,263,200.0,86400.0,LINEAR,312534.0,39,,0.0024,,,,,,,,,,,,,,,
Instances/Instances 1/pr264_03.gt,263,500.0,86400.0,LINEAR,145078.0,15,,0.0023,,,,,,,,,,,,,,,
Instances/Instances 1/pr264_04.gt,263,1000.0,86400.0,LINEAR,93307.0,8,,0.0024,,,,,,,,,,,,,,,
Instances/Instances 1/pr264_05.gt,263,2000.0,86400.0,LINEAR,66092.0,4,,0.0023,,,,,,,,,,,,,,,
Instances/Instances 1/pr264_06.gt,263,5000.0,86400.0,LINEAR,53706.0,2,,0.0027,,,,,,,,,,,,,,,
Instances/Instances 1/pr264_07.gt,263,10000.0,86400.0,LINEAR,50874.0,1,,0.0023,,,,,,,,,,,,,,,
Instances/Instances 1/pr264_08.gt,263,20000.0,86400.0,LINEAR,50874.0,1,,0.0024,,,,,,,,,,,,,,,
Instances/Instances 1/pr264_09.gt,263,50000.0,86400.0,LINEAR,50874.0,1,,0.0023,,,,,,,,,,,,,,,
Instances/Instances 1/pr264_10.gt,263,100000.0,86400.0,LINEAR,50874.0,1,,0.0025,,,,,,,,,,,,,,,
Instances/Instances 1/pr299_01.gt,298,100.0,86400.0,LINEAR,357041.0,85,,0.0025,,,,,,,,,,,,,,,
Instances/Instances 1/pr299_02.gt,298,200.0,86400.0,LINEAR,204133.0,44,,0.0023,,,,,,,,,,,,,,,
Instances/Instances 1/pr299_03.gt,298,500.0,86400.0,LINEAR,106423.0,17,,0.0023,,,,,,,,,,,,,,,
Instances/Instances 1/pr299_04.gt,298,1000.0,86400.0,LINEAR,73519.0,8,,0.0024,,,,,,,,,,,,,,,
Instances/Instances 1/pr299_05.gt,298,2000.0,86400.0,LINEAR,60992.0,5,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr299_06.gt,298,5000.0,86400.0,LINEAR,54833.0,2,,0.0023,,,,,,,,,,,,,,,
Instances/Instances 1/pr299_07.gt,298,10000.0,86400.0,LINEAR,54703.0,1,,0.0023,,,,,,,,,,,,,,,
Instances/Instances 1/pr299_08.gt,298,20000.0,86400.0,LINEAR,54703.0,1,,0.0026,,,,,,,,,,,,,,,
Instances/Instances 1/pr299_09.gt,298,50000.0,86400.0,LINEAR,54703.0,1,,0.0023,,,,,,,,,,,,,,,
Instances/Instances 1/pr299_10.gt,298,100000.0,86400.0,LINEAR,54703.0,1,,0.0023,,,,,,,,,,,,,,,
Instances/Instances 1/pr439_01.gt,438,100.0,86400.0,LINEAR,871568.0,126,,0.0025,,,,,,,,,,,,,,,
Instances/Instances 1/pr439_02.gt,438,200.0,86400.0,LINEAR,493664.0,65,,0.0024,,,,,,,,,,,,,,,
Instances/Instances 1/pr439_03.gt,438,500.0,86400.0,LINEAR,245398.0,24,,0.0024,,,,,,,,,,,,,,,
Instances/Instances 1/pr439_04.gt,438,1000.0,86400.0,LINEAR,168640.0,12,,0.0023,,,,,,,,,,,,,,,
Instances/Instances 1/pr439_05.gt,438,2000.0,86400.0,LINEAR,138124.0,7,,0.0024,,,,,,,,,,,,,,,
Instances/Instances 1/pr439_06.gt,438,5000.0,86400.0,LINEAR,119090.0,3,,0.0023,,,,,,,,,,,,,,,
Instances/Instances 1/pr439_07.gt,438,10000.0,86400.0,LINEAR,117489.0,2,,0.0024,,,,,,,,,,,,,,,
Instances/Instances 1/pr439_08.gt,438,20000.0,86400.0,LINEAR,117405.0,1,,0.0024,,,,,,,,,,,,,,,
Instances/Instances 1/pr439_09.gt,438,50000.0,86400.0,LINEAR,117405.0,1,,0.0024,,,,,,,,,,,,,,,
Instances/Instances 1/pr439_10.gt,438,100000.0,86400.0,LINEAR,117405.0,1,,0.0024,,,,,,,,,,,,,,,
Instances/Instances 1/pr76_01.gt,75,100.0,86400.0,LINEAR,330097.0,26,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr76_02.gt,75,200.0,86400.0,LINEAR,200553.0,12,,0.0021,,,,,,,,,,,,,,,
Instances/Instances 1/pr76_03.gt,75,500.0,86400.0,LINEAR,149322.0,5,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr76_04.gt,75,1000.0,86400.0,LINEAR,124689.0,2,,0.0021,,,,,,,,,,,,,,,
Instances/Instances 1/pr76_05.gt,75,2000.0,86400.0,LINEAR,124689.0,2,,0.0021,,,,,,,,,,,,,,,
Instances/Instances 1/pr76_06.gt,75,5000.0,86400.0,LINEAR,124000.0,1,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/pr76_07.gt,75,10000.0,86400.0,LINEAR,124000.0,1,,0.0021,,,,,,,,,,,,,,,
Instances/Instances 1/pr76_08.gt,75,20000.0,86400.0,LINEAR,124000.0,1,,0.0021,,,,,,,,,,,,,,,
Instances/Instances 1/pr76_09.gt,75,50000.0,86400.0,LINEAR,124000.0,1,,0.0021,,,,,,,,,,,,,,,
Instances/Instances 1/pr76_10.gt,75,100000.0,86400.0,LINEAR,124000.0,1,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/qa194_01.gt,193,100.0,86400.0,LINEAR,49254.0,59,,0.0021,,,,,,,,,,,,,,,
Instances/Instances 1/qa194_02.gt,193,200.0,86400.0,LINEAR,27409.0,28,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/qa194_03.gt,193,500.0,86400.0,LINEAR,15625.0,11,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/qa194_04.gt,193,1000.0,86400.0,LINEAR,12944.0,6,,0.0021,,,,,,,,,,,,,,,
Instances/Instances 1/qa194_05.gt,193,2000.0,86400.0,LINEAR,11131.0,3,,0.0021,,,,,,,,,,,,,,,
Instances/Instances 1/qa194_06.gt,193,5000.0,86400.0,LINEAR,10519.0,2,,0.0021,,,,,,,,,,,,,,,
Instances/Instances 1/qa194_07.gt,193,10000.0,86400.0,LINEAR,10469.0,1,,0.0022,,,,,,,,,,,,,,,
Instances/Instances 1/qa194_08.gt,193,20000.0,86400.0,LINEAR,10469.0,1,,0.0021,,,,,,,,,,,,,,,
Instances/Instances 1/qa194_09.gt,193,50000.0,86400.0,LINEAR,10469.0,1,,0.0021,,,,,,,,,,,,,,,
