instance,n,Q,horizon,solver,cost,templates,max_m,seconds,K_full_tour,K_allocated,max_layer_used,layer_iterations,eff_K,revived_arcs,revived_starts,revived_improving,infeasible_skips,unsafe_pops,gap_vs_first
Instances/Instances 2/rat195_10.gt,194,20.0,86400.0,PTVRP_LAYERED,51300.0,103,7,0.0023,252,93,7,14131,72.8402,,,,,,0.0
Instances/Instances 2/rat195_10.gt,194,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,51300.0,103,7,0.0023,252,97,7,14647,75.5,,0,0,324,0,0.0
Instances/Instances 2/rat575_01.gt,574,20.0,86400.0,PTVRP,244321.0,280,8,0.0027,,,,,,,,,,,
Instances/Instances 2/rat575_01.gt,574,20.0,86400.0,PTVRP_CONT,244321.0,280,8,0.0035,,,,,,0,,0,,,0.0
Instances/Instances 2/rat575_01.gt,574,20.0,86400.0,PTVRP_CONT_FIX,244321.0,280,8,0.0033,,,,,,0,,0,,,0.0
Instances/Instances 2/rat575_01.gt,574,20.0,86400.0,PTVRP_LAYERED,244321.0,280,8,0.0048,748,97,10,45276,78.878,,,,,,0.0
Instances/Instances 2/rat575_01.gt,574,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,244321.0,280,8,0.005,748,100,10,48686,84.8188,,0,0,2220,0,0.0
Instances/Instances 2/rat575_02.gt,574,20.0,86400.0,PTVRP,235476.0,264,9,0.0027,,,,,,,,,,,
Instances/Instances 2/rat575_02.gt,574,20.0,86400.0,PTVRP_CONT,235476.0,264,9,0.0035,,,,,,0,,0,,,0.0
Instances/Instances 2/rat575_02.gt,574,20.0,86400.0,PTVRP_CONT_FIX,235476.0,264,9,0.0028,,,,,,0,,0,,,0.0
Instances/Instances 2/rat575_02.gt,574,20.0,86400.0,PTVRP_LAYERED,235476.0,265,9,0.0041,726,95,9,44585,77.6742,,,,,,0.0
Instances/Instances 2/rat575_02.gt,574,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,235476.0,265,9,0.0043,726,97,9,47899,83.4477,,0,0,2185,0,0.0
Instances/Instances 2/rat575_03.gt,574,20.0,86400.0,PTVRP,228624.0,257,8,0.0027,,,,,,,,,,,
Instances/Instances 2/rat575_03.gt,574,20.0,86400.0,PTVRP_CONT,228624.0,257,8,0.0034,,,,,,0,,0,,,0.0
Instances/Instances 2/rat575_03.gt,574,20.0,86400.0,PTVRP_CONT_FIX,228624.0,257,8,0.0028,,,,,,0,,0,,,0.0
Instances/Instances 2/rat575_03.gt,574,20.0,86400.0,PTVRP_LAYERED,228624.0,257,8,0.0043,706,96,8,44260,77.108,,,,,,0.0
Instances/Instances 2/rat575_03.gt,574,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,228624.0,257,8,0.0043,706,99,8,47523,82.7927,,0,0,2150,0,0.0
Instances/Instances 2/rat575_04.gt,574,20.0,86400.0,PTVRP,239521.0,245,9,0.0028,,,,,,,,,,,
Instances/Instances 2/rat575_04.gt,574,20.0,86400.0,PTVRP_CONT,239521.0,245,9,0.0034,,,,,,0,,0,,,0.0
Instances/Instances 2/rat575_04.gt,574,20.0,86400.0,PTVRP_CONT_FIX,239521.0,245,9,0.0028,,,,,,0,,0,,,0.0
Instances/Instances 2/rat575_04.gt,574,20.0,86400.0,PTVRP_LAYERED,239521.0,248,9,0.0041,735,96,10,44894,78.2125,,,,,,0.0
Instances/Instances 2/rat575_04.gt,574,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,239521.0,248,9,0.0043,735,99,10,48254,84.0662,,0,0,2188,0,0.0
Instances/Instances 2/rat575_05.gt,574,20.0,86400.0,PTVRP,241476.0,275,9,0.0028,,,,,,,,,,,
Instances/Instances 2/rat575_05.gt,574,20.0,86400.0,PTVRP_CONT,241476.0,275,9,0.0034,,,,,,0,,0,,,0.0
Instances/Instances 2/rat575_05.gt,574,20.0,86400.0,PTVRP_CONT_FIX,241476.0,275,9,0.0028,,,,,,0,,0,,,0.0
Instances/Instances 2/rat575_05.gt,574,20.0,86400.0,PTVRP_LAYERED,241476.0,275,9,0.0044,732,93,9,44803,78.054,,,,,,0.0
Instances/Instances 2/rat575_05.gt,574,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,241476.0,275,9,0.0044,732,97,9,48180,83.9373,,0,0,2222,0,0.0
Instances/Instances 2/rat575_06.gt,574,20.0,86400.0,PTVRP,229830.0,250,9,0.0027,,,,,,,,,,,
Instances/Instances 2/rat575_06.gt,574,20.0,86400.0,PTVRP_CONT,229830.0,250,9,0.0032,,,,,,0,,0,,,0.0
Instances/Instances 2/rat575_06.gt,574,20.0,86400.0,PTVRP_CONT_FIX,229830.0,250,9,0.0029,,,,,,0,,0,,,0.0
Instances/Instances 2/rat575_06.gt,574,20.0,86400.0,PTVRP_LAYERED,229830.0,252,9,0.0039,701,92,10,43843,76.3815,,,,,,0.0
Instances/Instances 2/rat575_06.gt,574,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,229830.0,252,9,0.0042,701,96,10,47049,81.9669,,0,0,2144,0,0.0
Instances/Instances 2/rat575_07.gt,574,20.0,86400.0,PTVRP,240093.0,265,8,0.0027,,,,,,,,,,,
Instances/Instances 2/rat575_07.gt,574,20.0,86400.0,PTVRP_CONT,240093.0,265,8,0.0033,,,,,,0,,0,,,0.0
Instances/Instances 2/rat575_07.gt,574,20.0,86400.0,PTVRP_CONT_FIX,240093.0,265,8,0.0028,,,,,,0,,0,,,0.0
Instances/Instances 2/rat575_07.gt,574,20.0,86400.0,PTVRP_LAYERED,240093.0,265,8,0.0039,748,97,9,45041,78.4686,,,,,,0.0
Instances/Instances 2/rat575_07.gt,574,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,240093.0,265,8,0.0044,748,101,9,48443,84.3955,,0,0,2238,0,0.0
Instances/Instances 2/rat575_08.gt,574,20.0,86400.0,PTVRP,237577.0,263,8,0.0028,,,,,,,,,,,
Instances/Instances 2/rat575_08.gt,574,20.0,86400.0,PTVRP_CONT,237577.0,263,8,0.0034,,,,,,0,,0,,,0.0
Instances/Instances 2/rat575_08.gt,574,20.0,86400.0,PTVRP_CONT_FIX,237577.0,263,8,0.0027,,,,,,0,,0,,,0.0
Instances/Instances 2/rat575_08.gt,574,20.0,86400.0,PTVRP_LAYERED,237577.0,264,8,0.0054,731,96,9,44878,78.1847,,,,,,0.0
Instances/Instances 2/rat575_08.gt,574,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,237577.0,264,8,0.0043,731,97,9,48247,84.054,,0,0,2211,0,0.0
Instances/Instances 2/rat575_09.gt,574,20.0,86400.0,PTVRP,231237.0,250,9,0.0026,,,,,,,,,,,
Instances/Instances 2/rat575_09.gt,574,20.0,86400.0,PTVRP_CONT,231237.0,250,9,0.0034,,,,,,0,,0,,,0.0
Instances/Instances 2/rat575_09.gt,574,20.0,86400.0,PTVRP_CONT_FIX,231237.0,250,9,0.0027,,,,,,0,,0,,,0.0
Instances/Instances 2/rat575_09.gt,574,20.0,86400.0,PTVRP_LAYERED,231237.0,253,9,0.0041,730,101,9,44841,78.1202,,,,,,0.0
Instances/Instances 2/rat575_09.gt,574,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,231237.0,253,9,0.0044,730,107,9,48183,83.9425,,0,0,2168,0,0.0
Instances/Instances 2/rat575_10.gt,574,20.0,86400.0,PTVRP,238829.0,273,8,0.0028,,,,,,,,,,,
Instances/Instances 2/rat575_10.gt,574,20.0,86400.0,PTVRP_CONT,238829.0,273,8,0.0033,,,,,,0,,0,,,0.0
Instances/Instances 2/rat575_10.gt,574,20.0,86400.0,PTVRP_CONT_FIX,238829.0,273,8,0.0029,,,,,,0,,0,,,0.0
Instances/Instances 2/rat575_10.gt,574,20.0,86400.0,PTVRP_LAYERED,238829.0,273,8,0.0044,739,96,9,45109,78.5871,,,,,,0.0
Instances/Instances 2/rat575_10.gt,574,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,238829.0,273,8,0.0044,739,99,9,48474,84.4495,,0,0,2189,0,0.0
Instances/Instances 2/rat783_01.gt,782,20.0,86400.0,PTVRP,373979.0,335,9,0.0035,,,,,,,,,,,
Instances/Instances 2/rat783_01.gt,782,20.0,86400.0,PTVRP_CONT,373979.0,335,9,0.0044,,,,,,0,,0,,,0.0
Instances/Instances 2/rat783_01.gt,782,20.0,86400.0,PTVRP_CONT_FIX,373979.0,335,9,0.0033,,,,,,0,,0,,,0.0
Instances/Instances 2/rat783_01.gt,782,20.0,86400.0,PTVRP_LAYERED,373979.0,335,9,0.0049,1005,100,11,62190,79.5269,,,,,,0.0
Instances/Instances 2/rat783_01.gt,782,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,373979.0,335,9,0.0067,1005,105,11,67994,86.9488,,0,0,3782,0,0.0
Instances/Instances 2/rat783_02.gt,782,20.0,86400.0,PTVRP,362745.0,344,9,0.0032,,,,,,,,,,,
Instances/Instances 2/rat783_02.gt,782,20.0,86400.0,PTVRP_CONT,362745.0,344,9,0.0044,,,,,,0,,0,,,0.0
Instances/Instances 2/rat783_02.gt,782,20.0,86400.0,PTVRP_CONT_FIX,362745.0,344,9,0.0033,,,,,,0,,0,,,0.0
Instances/Instances 2/rat783_02.gt,782,20.0,86400.0,PTVRP_LAYERED,362745.0,344,9,0.005,974,96,10,61293,78.3798,,,,,,0.0
Instances/Instances 2/rat783_02.gt,782,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,362745.0,344,9,0.0054,974,98,10,66908,85.5601,,0,0,3795,0,0.0
Instances/Instances 2/rat783_03.gt,782,20.0,86400.0,PTVRP,373525.0,328,10,0.0031,,,,,,,,,,,
Instances/Instances 2/rat783_03.gt,782,20.0,86400.0,PTVRP_CONT,373525.0,328,10,0.0045,,,,,,0,,0,,,0.0
Instances/Instances 2/rat783_03.gt,782,20.0,86400.0,PTVRP_CONT_FIX,373525.0,328,10,0.0032,,,,,,0,,0,,,0.0
Instances/Instances 2/rat783_03.gt,782,20.0,86400.0,PTVRP_LAYERED,373525.0,328,10,0.005,1004,99,10,62051,79.3491,,,,,,0.0
Instances/Instances 2/rat783_03.gt,782,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,373525.0,328,10,0.0052,1004,104,10,67895,86.8223,,0,0,3749,0,0.0
Instances/Instances 2/rat783_04.gt,782,20.0,86400.0,PTVRP,364461.0,332,9,0.0035,,,,,,,,,,,
Instances/Instances 2/rat783_04.gt,782,20.0,86400.0,PTVRP_CONT,364461.0,332,9,0.0045,,,,,,0,,0,,,0.0
Instances/Instances 2/rat783_04.gt,782,20.0,86400.0,PTVRP_CONT_FIX,364461.0,332,9,0.0032,,,,,,0,,0,,,0.0
Instances/Instances 2/rat783_04.gt,782,20.0,86400.0,PTVRP_LAYERED,364461.0,332,9,0.0054,976,96,11,61145,78.1905,,,,,,0.0
Instances/Instances 2/rat783_04.gt,782,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,364461.0,332,9,0.0058,976,100,11,66756,85.3657,,0,0,3729,0,0.0
Instances/Instances 2/rat783_05.gt,782,20.0,86400.0,PTVRP,371661.0,322,9,0.0032,,,,,,,,,,,
Instances/Instances 2/rat783_05.gt,782,20.0,86400.0,PTVRP_CONT,371661.0,322,9,0.0044,,,,,,0,,0,,,0.0
Instances/Instances 2/rat783_05.gt,782,20.0,86400.0,PTVRP_CONT_FIX,371661.0,322,9,0.0032,,,,,,0,,0,,,0.0
Instances/Instances 2/rat783_05.gt,782,20.0,86400.0,PTVRP_LAYERED,371661.0,322,9,0.0049,1003,100,10,62103,79.4156,,,,,,0.0
Instances/Instances 2/rat783_05.gt,782,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,371661.0,322,9,0.0053,1003,103,10,67882,86.8056,,0,0,3746,0,0.0
Instances/Instances 2/rat783_06.gt,782,20.0,86400.0,PTVRP,372016.0,329,10,0.0031,,,,,,,,,,,
Instances/Instances 2/rat783_06.gt,782,20.0,86400.0,PTVRP_CONT,372016.0,329,10,0.0044,,,,,,0,,0,,,0.0
Instances/Instances 2/rat783_06.gt,782,20.0,86400.0,PTVRP_CONT_FIX,372016.0,329,10,0.0033,,,,,,0,,0,,,0.0
Instances/Instances 2/rat783_06.gt,782,20.0,86400.0,PTVRP_LAYERED,372016.0,329,10,0.0052,998,100,10,61306,78.3964,,,,,,0.0
Instances/Instances 2/rat783_06.gt,782,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,372016.0,329,10,0.0058,998,105,10,67143,85.8606,,0,0,3764,0,0.0
Instances/Instances 2/rat783_07.gt,782,20.0,86400.0,PTVRP,373490.0,340,10,0.0032,,,,,,,,,,,
Instances/Instances 2/rat783_07.gt,782,20.0,86400.0,PTVRP_CONT,373490.0,340,10,0.0044,,,,,,0,,0,,,0.0
Instances/Instances 2/rat783_07.gt,782,20.0,86400.0,PTVRP_CONT_FIX,373490.0,340,10,0.0032,,,,,,0,,0,,,0.0
Instances/Instances 2/rat783_07.gt,782,20.0,86400.0,PTVRP_LAYERED,373490.0,339,10,0.005,1000,104,10,61821,79.055,,,,,,0.0
Instances/Instances 2/rat783_07.gt,782,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,373490.0,339,10,0.0053,1000,107,10,67574,86.4118,,0,0,3781,0,0.0
Instances/Instances 2/rat783_08.gt,782,20.0,86400.0,PTVRP,363212.0,342,8,0.0028,,,,,,,,,,,
Instances/Instances 2/rat783_08.gt,782,20.0,86400.0,PTVRP_CONT,363212.0,342,8,0.0045,,,,,,0,,0,,,0.0
Instances/Instances 2/rat783_08.gt,782,20.0,86400.0,PTVRP_CONT_FIX,363212.0,342,8,0.0034,,,,,,0,,0,,,0.0
Instances/Instances 2/rat783_08.gt,782,20.0,86400.0,PTVRP_LAYERED,363212.0,342,8,0.0049,982,101,10,61258,78.335,,,,,,0.0
Instances/Instances 2/rat783_08.gt,782,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,363212.0,342,8,0.0053,982,103,10,66834,85.4655,,0,0,3733,0,0.0
Instances/Instances 2/rat783_09.gt,782,20.0,86400.0,PTVRP,369314.0,315,9,0.0032,,,,,,,,,,,
Instances/Instances 2/rat783_09.gt,782,20.0,86400.0,PTVRP_CONT,369314.0,315,9,0.0046,,,,,,0,,0,,,0.0
Instances/Instances 2/rat783_09.gt,782,20.0,86400.0,PTVRP_CONT_FIX,369314.0,315,9,0.0035,,,,,,0,,0,,,0.0
Instances/Instances 2/rat783_09.gt,782,20.0,86400.0,PTVRP_LAYERED,369314.0,316,9,0.0046,997,103,9,61849,79.0908,,,,,,0.0
Instances/Instances 2/rat783_09.gt,782,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,369314.0,316,9,0.0054,997,104,9,67527,86.3517,,0,0,3764,0,0.0
Instances/Instances 2/rat783_10.gt,782,20.0,86400.0,PTVRP,373809.0,349,9,0.0037,,,,,,,,,,,
Instances/Instances 2/rat783_10.gt,782,20.0,86400.0,PTVRP_CONT,373809.0,349,9,0.0051,,,,,,0,,0,,,0.0
Instances/Instances 2/rat783_10.gt,782,20.0,86400.0,PTVRP_CONT_FIX,373809.0,349,9,0.0029,,,,,,0,,0,,,0.0
Instances/Instances 2/rat783_10.gt,782,20.0,86400.0,PTVRP_LAYERED,373809.0,351,9,0.0049,997,98,10,61690,78.8875,,,,,,0.0
Instances/Instances 2/rat783_10.gt,782,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,373809.0,351,9,0.0054,997,103,10,67477,86.2877,,0,0,3748,0,0.0
Instances/Instances 2/rat99_01.gt,98,20.0,86400.0,PTVRP,16503.0,57,5,0.0017,,,,,,,,,,,
Instances/Instances 2/rat99_01.gt,98,20.0,86400.0,PTVRP_CONT,16503.0,57,5,0.0017,,,,,,0,,0,,,0.0
Instances/Instances 2/rat99_01.gt,98,20.0,86400.0,PTVRP_CONT_FIX,16503.0,57,5,0.0019,,,,,,0,,0,,,0.0
Instances/Instances 2/rat99_01.gt,98,20.0,86400.0,PTVRP_LAYERED,16503.0,57,5,0.0019,111,84,6,5131,52.3571,,,,,,0.0
Instances/Instances 2/rat99_01.gt,98,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,16503.0,57,5,0.002,111,88,6,5173,52.7857,,0,0,27,0,0.0
Instances/Instances 2/rat99_02.gt,98,20.0,86400.0,PTVRP,16698.0,59,5,0.0017,,,,,,,,,,,
Instances/Instances 2/rat99_02.gt,98,20.0,86400.0,PTVRP_CONT,16698.0,59,5,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 2/rat99_02.gt,98,20.0,86400.0,PTVRP_CONT_FIX,16698.0,59,5,0.0017,,,,,,0,,0,,,0.0
Instances/Instances 2/rat99_02.gt,98,20.0,86400.0,PTVRP_LAYERED,16698.0,59,5,0.002,115,86,5,5337,54.4592,,,,,,0.0
Instances/Instances 2/rat99_02.gt,98,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,16698.0,59,5,0.0019,115,88,5,5389,54.9898,,0,0,31,0,0.0
Instances/Instances 2/rat99_03.gt,98,20.0,86400.0,PTVRP,19043.0,54,6,0.0017,,,,,,,,,,,
Instances/Instances 2/rat99_03.gt,98,20.0,86400.0,PTVRP_CONT,19043.0,54,6,0.0017,,,,,,0,,0,,,0.0
Instances/Instances 2/rat99_03.gt,98,20.0,86400.0,PTVRP_CONT_FIX,19043.0,54,6,0.0017,,,,,,0,,0,,,0.0
Instances/Instances 2/rat99_03.gt,98,20.0,86400.0,PTVRP_LAYERED,19043.0,55,6,0.0019,127,93,6,5408,55.1837,,,,,,0.0
Instances/Instances 2/rat99_03.gt,98,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,19043.0,55,6,0.0019,127,98,6,5466,55.7755,,0,0,41,0,0.0
Instances/Instances 2/rat99_04.gt,98,20.0,86400.0,PTVRP,19667.0,53,7,0.0018,,,,,,,,,,,
Instances/Instances 2/rat99_04.gt,98,20.0,86400.0,PTVRP_CONT,19667.0,53,7,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 2/rat99_04.gt,98,20.0,86400.0,PTVRP_CONT_FIX,19667.0,53,7,0.0017,,,,,,0,,0,,,0.0
Instances/Instances 2/rat99_04.gt,98,20.0,86400.0,PTVRP_LAYERED,19667.0,53,7,0.002,126,91,7,5723,58.398,,,,,,0.0
Instances/Instances 2/rat99_04.gt,98,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,19667.0,53,7,0.0019,126,93,7,5788,59.0612,,0,0,42,0,0.0
Instances/Instances 2/rat99_05.gt,98,20.0,86400.0,PTVRP,17139.0,51,6,0.0017,,,,,,,,,,,
Instances/Instances 2/rat99_05.gt,98,20.0,86400.0,PTVRP_CONT,17139.0,51,6,0.0017,,,,,,0,,0,,,0.0
Instances/Instances 2/rat99_05.gt,98,20.0,86400.0,PTVRP_CONT_FIX,17139.0,51,6,0.0017,,,,,,0,,0,,,0.0
Instances/Instances 2/rat99_05.gt,98,20.0,86400.0,PTVRP_LAYERED,17139.0,51,6,0.0019,118,89,7,5259,53.6633,,,,,,0.0
Instances/Instances 2/rat99_05.gt,98,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,17139.0,51,6,0.002,118,90,7,5303,54.1122,,0,0,32,0,0.0
Instances/Instances 2/rat99_06.gt,98,20.0,86400.0,PTVRP,19685.0,54,6,0.0017,,,,,,,,,,,
Instances/Instances 2/rat99_06.gt,98,20.0,86400.0,PTVRP_CONT,19685.0,54,6,0.0024,,,,,,0,,0,,,0.0
Instances/Instances 2/rat99_06.gt,98,20.0,86400.0,PTVRP_CONT_FIX,19685.0,54,6,0.0017,,,,,,0,,0,,,0.0
Instances/Instances 2/rat99_06.gt,98,20.0,86400.0,PTVRP_LAYERED,19685.0,54,6,0.002,130,91,6,5882,60.0204,,,,,,0.0
Instances/Instances 2/rat99_06.gt,98,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,19685.0,54,6,0.0019,130,95,6,5941,60.6224,,0,0,41,0,0.0
Instances/Instances 2/rat99_07.gt,98,20.0,86400.0,PTVRP,19017.0,58,6,0.0018,,,,,,,,,,,
Instances/Instances 2/rat99_07.gt,98,20.0,86400.0,PTVRP_CONT,19017.0,58,6,0.0017,,,,,,0,,0,,,0.0
Instances/Instances 2/rat99_07.gt,98,20.0,86400.0,PTVRP_CONT_FIX,19017.0,58,6,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 2/rat99_07.gt,98,20.0,86400.0,PTVRP_LAYERED,19017.0,58,6,0.002,129,93,6,5772,58.898,,,,,,0.0
Instances/Instances 2/rat99_07.gt,98,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,19017.0,58,6,0.0019,129,97,6,5837,59.5612,,0,0,42,0,0.0
Instances/Instances 2/rat99_08.gt,98,20.0,86400.0,PTVRP,18759.0,57,6,0.0017,,,,,,,,,,,
Instances/Instances 2/rat99_08.gt,98,20.0,86400.0,PTVRP_CONT,18759.0,57,6,0.0019,,,,,,0,,0,,,0.0
Instances/Instances 2/rat99_08.gt,98,20.0,86400.0,PTVRP_CONT_FIX,18759.0,57,6,0.0019,,,,,,0,,0,,,0.0
Instances/Instances 2/rat99_08.gt,98,20.0,86400.0,PTVRP_LAYERED,18759.0,57,6,0.0019,128,94,7,6022,61.449,,,,,,0.0
Instances/Instances 2/rat99_08.gt,98,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,18759.0,57,6,0.0021,128,96,7,6099,62.2347,,0,0,46,0,0.0
Instances/Instances 2/rat99_09.gt,98,20.0,86400.0,PTVRP,19984.0,55,6,0.0018,,,,,,,,,,,
Instances/Instances 2/rat99_09.gt,98,20.0,86400.0,PTVRP_CONT,19984.0,55,6,0.0017,,,,,,0,,0,,,0.0
Instances/Instances 2/rat99_09.gt,98,20.0,86400.0,PTVRP_CONT_FIX,19984.0,55,6,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 2/rat99_09.gt,98,20.0,86400.0,PTVRP_LAYERED,19984.0,55,6,0.0018,130,93,8,5821,59.398,,,,,,0.0
Instances/Instances 2/rat99_09.gt,98,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,19984.0,55,6,0.002,130,98,8,5885,60.051,,0,0,45,0,0.0
Instances/Instances 2/rat99_10.gt,98,20.0,86400.0,PTVRP,16893.0,57,6,0.0017,,,,,,,,,,,
Instances/Instances 2/rat99_10.gt,98,20.0,86400.0,PTVRP_CONT,16893.0,57,6,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 2/rat99_10.gt,98,20.0,86400.0,PTVRP_CONT_FIX,16893.0,57,6,0.0017,,,,,,0,,0,,,0.0
Instances/Instances 2/rat99_10.gt,98,20.0,86400.0,PTVRP_LAYERED,16893.0,58,6,0.0019,113,85,6,5064,51.6735,,,,,,0.0
Instances/Instances 2/rat99_10.gt,98,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,16893.0,58,6,0.0019,113,86,6,5109,52.1327,,0,0,28,0,0.0
Instances/Instances 2/rd100_01.gt,99,20.0,86400.0,PTVRP,107009.0,50,6,0.0016,,,,,,,,,,,
Instances/Instances 2/rd100_01.gt,99,20.0,86400.0,PTVRP_CONT,107009.0,50,6,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 2/rd100_01.gt,99,20.0,86400.0,PTVRP_CONT_FIX,107009.0,50,6,0.0017,,,,,,0,,0,,,0.0
Instances/Instances 2/rd100_01.gt,99,20.0,86400.0,PTVRP_LAYERED,107009.0,50,6,0.0018,110,36,7,2455,24.798,,,,,,0.0
Instances/Instances 2/rd100_01.gt,99,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,107009.0,50,6,0.0018,110,38,7,2646,26.7273,,0,0,141,0,0.0
Instances/Instances 2/rd100_02.gt,99,20.0,86400.0,PTVRP,114753.0,54,6,0.0016,,,,,,,,,,,
Instances/Instances 2/rd100_02.gt,99,20.0,86400.0,PTVRP_CONT,114753.0,54,6,0.0019,,,,,,0,,0,,,0.0
Instances/Instances 2/rd100_02.gt,99,20.0,86400.0,PTVRP_CONT_FIX,114753.0,54,6,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 2/rd100_02.gt,99,20.0,86400.0,PTVRP_LAYERED,114753.0,54,6,0.0019,117,35,7,2612,26.3838,,,,,,0.0
Instances/Instances 2/rd100_02.gt,99,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,114753.0,54,6,0.0019,117,38,7,2813,28.4141,,0,0,142,0,0.0
Instances/Instances 2/rd100_03.gt,99,20.0,86400.0,PTVRP,126240.0,53,5,0.0018,,,,,,,,,,,
Instances/Instances 2/rd100_03.gt,99,20.0,86400.0,PTVRP_CONT,126240.0,53,5,0.0017,,,,,,0,,0,,,0.0
Instances/Instances 2/rd100_03.gt,99,20.0,86400.0,PTVRP_CONT_FIX,126240.0,53,5,0.0017,,,,,,0,,0,,,0.0
Instances/Instances 2/rd100_03.gt,99,20.0,86400.0,PTVRP_LAYERED,126240.0,53,5,0.0018,129,36,8,2734,27.6162,,,,,,0.0
Instances/Instances 2/rd100_03.gt,99,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,126240.0,53,5,0.0019,129,39,8,2951,29.8081,,0,0,138,0,0.0
Instances/Instances 2/rd100_04.gt,99,20.0,86400.0,PTVRP,123072.0,51,6,0.0017,,,,,,,,,,,
Instances/Instances 2/rd100_04.gt,99,20.0,86400.0,PTVRP_CONT,123072.0,51,6,0.0019,,,,,,0,,0,,,0.0
Instances/Instances 2/rd100_04.gt,99,20.0,86400.0,PTVRP_CONT_FIX,123072.0,51,6,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 2/rd100_04.gt,99,20.0,86400.0,PTVRP_LAYERED,123072.0,51,6,0.0018,126,35,7,2641,26.6768,,,,,,0.0
Instances/Instances 2/rd100_04.gt,99,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,123072.0,51,6,0.0019,126,38,7,2848,28.7677,,0,0,140,0,0.0
Instances/Instances 2/rd100_05.gt,99,20.0,86400.0,PTVRP,121979.0,54,8,0.0017,,,,,,,,,,,
Instances/Instances 2/rd100_05.gt,99,20.0,86400.0,PTVRP_CONT,121979.0,54,8,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 2/rd100_05.gt,99,20.0,86400.0,PTVRP_CONT_FIX,121979.0,54,8,0.0019,,,,,,0,,0,,,0.0
Instances/Instances 2/rd100_05.gt,99,20.0,86400.0,PTVRP_LAYERED,121979.0,54,8,0.0019,126,36,8,2741,27.6869,,,,,,0.0
Instances/Instances 2/rd100_05.gt,99,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,121979.0,54,8,0.0019,126,40,8,2957,29.8687,,0,0,142,0,0.0
Instances/Instances 2/rd100_06.gt,99,20.0,86400.0,PTVRP,128855.0,54,9,0.0018,,,,,,,,,,,
Instances/Instances 2/rd100_06.gt,99,20.0,86400.0,PTVRP_CONT,128855.0,54,9,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 2/rd100_06.gt,99,20.0,86400.0,PTVRP_CONT_FIX,128855.0,54,9,0.0019,,,,,,0,,0,,,0.0
Instances/Instances 2/rd100_06.gt,99,20.0,86400.0,PTVRP_LAYERED,128855.0,54,9,0.0018,129,36,9,2753,27.8081,,,,,,0.0
Instances/Instances 2/rd100_06.gt,99,20.0,86400.0,PTVRP_LAYERED_CONT_FIX,128855.0,54,9,0.0019,129,39,9,2984,30.1414,,0,0,140,0,0.0
Instances/Instances 2/rd100_07.gt,99,20.0,86400.0,PTVRP,127747.0,55,8,0.0017,,,,,,,,,,,
Instances/Instances 2/rd100_07.gt,99,20.0,86400.0,PTVRP_CONT,127747.0,55,8,0.0019,,,,,,0,,0,,,0.0
Instances/Instances 2/rd100_07.gt,99,20.0,86400.0,PTVRP_CONT_FIX,127747.0,55,8,0.0017,,,,,,0,,0,,,0.0
